SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/221/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.141e+00     5.127e-02  
T     =       6.087s    1868077371876581.250s  

RSS   =    1.048e-03
SD    =    5.911e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    1.971e-02
    2       2.000s     8.801e-01     8.730e-01   -7.121e-03
    3       3.000s     7.621e-01     7.485e-01   -1.356e-02
    4       4.000s     6.542e-01     6.429e-01   -1.138e-02
    5       5.000s     5.596e-01     5.532e-01   -6.376e-03
    6       6.000s     4.784e-01     4.772e-01   -1.256e-03
    7       7.000s     4.103e-01     4.127e-01    2.372e-03
    8       8.000s     3.538e-01     3.579e-01    4.071e-03
    9       9.000s     3.070e-01     3.114e-01    4.465e-03
   10      10.000s     2.678e-01     2.720e-01    4.252e-03
   11      11.000s     2.349e-01     2.386e-01    3.686e-03
   12      12.000s     2.072e-01     2.102e-01    2.976e-03
   13      13.000s     1.836e-01     1.861e-01    2.484e-03
   14      14.000s     1.634e-01     1.657e-01    2.312e-03
   15      15.000s     1.462e-01     1.484e-01    2.203e-03
   16      16.000s     1.316e-01     1.336e-01    2.019e-03
   17      17.000s     1.192e-01     1.212e-01    1.955e-03
   18      18.000s     1.085e-01     1.106e-01    2.103e-03
   19      19.000s     9.939e-02     1.016e-01    2.196e-03
   20      20.000s     9.200e-02     9.397e-02    1.965e-03
   21      21.000s     8.600e-02     8.750e-02    1.501e-03
   22      22.000s     8.094e-02     8.201e-02    1.067e-03
   23      23.000s     7.661e-02     7.735e-02    7.440e-04
   24      24.000s     7.301e-02     7.340e-02    3.871e-04
   25      25.000s     7.026e-02     7.005e-02   -2.178e-04
   26      26.000s     6.845e-02     6.720e-02   -1.250e-03
   27      27.000s     6.753e-02     6.479e-02   -2.748e-03
   28      28.000s     6.727e-02     6.274e-02   -4.526e-03
   29      29.000s     6.728e-02     6.100e-02   -6.277e-03
   30      30.000s     6.729e-02     5.953e-02   -7.760e-03

============================================================

