SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/155/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.256e+00     3.215e-02  
T     =       4.469s    223731326192088.250s  

RSS   =    4.822e-03
SD    =    1.268e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.646e-02
    2       2.000s     8.584e-01     8.351e-01   -2.332e-02
    3       3.000s     7.096e-01     6.741e-01   -3.549e-02
    4       4.000s     5.667e-01     5.454e-01   -2.131e-02
    5       5.000s     4.431e-01     4.425e-01   -6.043e-04
    6       6.000s     3.467e-01     3.602e-01    1.350e-02
    7       7.000s     2.761e-01     2.944e-01    1.830e-02
    8       8.000s     2.244e-01     2.418e-01    1.744e-02
    9       9.000s     1.856e-01     1.998e-01    1.415e-02
   10      10.000s     1.567e-01     1.662e-01    9.451e-03
   11      11.000s     1.350e-01     1.393e-01    4.277e-03
   12      12.000s     1.176e-01     1.178e-01    2.013e-04
   13      13.000s     1.028e-01     1.006e-01   -2.159e-03
   14      14.000s     9.041e-02     8.691e-02   -3.495e-03
   15      15.000s     8.025e-02     7.593e-02   -4.313e-03
   16      16.000s     7.150e-02     6.715e-02   -4.346e-03
   17      17.000s     6.371e-02     6.014e-02   -3.576e-03
   18      18.000s     5.720e-02     5.452e-02   -2.677e-03
   19      19.000s     5.215e-02     5.004e-02   -2.113e-03
   20      20.000s     4.809e-02     4.645e-02   -1.635e-03
   21      21.000s     4.458e-02     4.358e-02   -9.913e-04
   22      22.000s     4.171e-02     4.129e-02   -4.138e-04
   23      23.000s     3.960e-02     3.946e-02   -1.361e-04
   24      24.000s     3.800e-02     3.799e-02   -3.123e-06
   25      25.000s     3.668e-02     3.682e-02    1.465e-04
   26      26.000s     3.573e-02     3.589e-02    1.521e-04
   27      27.000s     3.534e-02     3.514e-02   -2.005e-04
   28      28.000s     3.550e-02     3.454e-02   -9.571e-04
   29      29.000s     3.626e-02     3.406e-02   -2.202e-03
   30      30.000s     3.782e-02     3.368e-02   -4.144e-03

============================================================

