SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/284/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.279e+00     2.470e-02  
T     =       4.420s    42880372716744.562s  

RSS   =    7.009e-03
SD    =    1.529e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.462e-02
    2       2.000s     8.692e-01     8.381e-01   -3.112e-02
    3       3.000s     7.168e-01     6.734e-01   -4.344e-02
    4       4.000s     5.650e-01     5.421e-01   -2.298e-02
    5       5.000s     4.347e-01     4.373e-01    2.643e-03
    6       6.000s     3.360e-01     3.538e-01    1.781e-02
    7       7.000s     2.656e-01     2.871e-01    2.151e-02
    8       8.000s     2.145e-01     2.340e-01    1.951e-02
    9       9.000s     1.763e-01     1.916e-01    1.534e-02
   10      10.000s     1.482e-01     1.578e-01    9.576e-03
   11      11.000s     1.274e-01     1.309e-01    3.519e-03
   12      12.000s     1.100e-01     1.094e-01   -6.478e-04
   13      13.000s     9.482e-02     9.223e-02   -2.593e-03
   14      14.000s     8.226e-02     7.856e-02   -3.704e-03
   15      15.000s     7.216e-02     6.765e-02   -4.508e-03
   16      16.000s     6.333e-02     5.896e-02   -4.373e-03
   17      17.000s     5.541e-02     5.202e-02   -3.394e-03
   18      18.000s     4.906e-02     4.649e-02   -2.570e-03
   19      19.000s     4.425e-02     4.208e-02   -2.171e-03
   20      20.000s     4.015e-02     3.856e-02   -1.588e-03
   21      21.000s     3.650e-02     3.575e-02   -7.474e-04
   22      22.000s     3.373e-02     3.352e-02   -2.165e-04
   23      23.000s     3.175e-02     3.173e-02   -1.423e-05
   24      24.000s     2.998e-02     3.031e-02    3.242e-04
   25      25.000s     2.858e-02     2.917e-02    5.929e-04
   26      26.000s     2.817e-02     2.827e-02    9.933e-05
   27      27.000s     2.862e-02     2.755e-02   -1.074e-03
   28      28.000s     2.917e-02     2.697e-02   -2.203e-03
   29      29.000s     2.977e-02     2.651e-02   -3.261e-03
   30      30.000s     3.108e-02     2.615e-02   -4.933e-03

============================================================

