SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/77/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.300e+00     1.193e-02  
T     =       4.638s    111662023235034.656s  

RSS   =    1.197e-02
SD    =    1.997e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.060e+00    5.983e-02
    2       2.000s     8.875e-01     8.566e-01   -3.097e-02
    3       3.000s     7.497e-01     6.927e-01   -5.696e-02
    4       4.000s     5.989e-01     5.607e-01   -3.825e-02
    5       5.000s     4.612e-01     4.542e-01   -6.943e-03
    6       6.000s     3.541e-01     3.684e-01    1.434e-02
    7       7.000s     2.764e-01     2.993e-01    2.288e-02
    8       8.000s     2.186e-01     2.436e-01    2.495e-02
    9       9.000s     1.753e-01     1.986e-01    2.333e-02
   10      10.000s     1.444e-01     1.624e-01    1.803e-02
   11      11.000s     1.218e-01     1.332e-01    1.141e-02
   12      12.000s     1.032e-01     1.097e-01    6.533e-03
   13      13.000s     8.737e-02     9.074e-02    3.360e-03
   14      14.000s     7.501e-02     7.545e-02    4.415e-04
   15      15.000s     6.497e-02     6.313e-02   -1.836e-03
   16      16.000s     5.559e-02     5.320e-02   -2.389e-03
   17      17.000s     4.713e-02     4.519e-02   -1.934e-03
   18      18.000s     4.059e-02     3.874e-02   -1.847e-03
   19      19.000s     3.552e-02     3.354e-02   -1.979e-03
   20      20.000s     3.095e-02     2.935e-02   -1.598e-03
   21      21.000s     2.715e-02     2.597e-02   -1.175e-03
   22      22.000s     2.470e-02     2.325e-02   -1.454e-03
   23      23.000s     2.300e-02     2.105e-02   -1.950e-03
   24      24.000s     2.126e-02     1.928e-02   -1.976e-03
   25      25.000s     1.996e-02     1.786e-02   -2.103e-03
   26      26.000s     1.986e-02     1.671e-02   -3.152e-03
   27      27.000s     2.052e-02     1.578e-02   -4.741e-03
   28      28.000s     2.119e-02     1.504e-02   -6.158e-03
   29      29.000s     2.215e-02     1.443e-02   -7.712e-03
   30      30.000s     2.392e-02     1.395e-02   -9.970e-03

============================================================

