SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/4/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.204e+00     3.196e-02  
T     =       5.511s    246802955380550.906s  

RSS   =    4.812e-03
SD    =    1.266e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.597e-02
    2       2.000s     8.756e-01     8.694e-01   -6.274e-03
    3       3.000s     7.542e-01     7.304e-01   -2.379e-02
    4       4.000s     6.428e-01     6.145e-01   -2.833e-02
    5       5.000s     5.399e-01     5.178e-01   -2.207e-02
    6       6.000s     4.465e-01     4.372e-01   -9.337e-03
    7       7.000s     3.672e-01     3.700e-01    2.788e-03
    8       8.000s     3.034e-01     3.139e-01    1.046e-02
    9       9.000s     2.528e-01     2.671e-01    1.431e-02
   10      10.000s     2.125e-01     2.281e-01    1.556e-02
   11      11.000s     1.811e-01     1.955e-01    1.447e-02
   12      12.000s     1.564e-01     1.684e-01    1.196e-02
   13      13.000s     1.361e-01     1.457e-01    9.670e-03
   14      14.000s     1.188e-01     1.269e-01    8.051e-03
   15      15.000s     1.048e-01     1.111e-01    6.301e-03
   16      16.000s     9.378e-02     9.798e-02    4.201e-03
   17      17.000s     8.451e-02     8.702e-02    2.513e-03
   18      18.000s     7.632e-02     7.789e-02    1.563e-03
   19      19.000s     6.941e-02     7.026e-02    8.544e-04
   20      20.000s     6.378e-02     6.391e-02    1.232e-04
   21      21.000s     5.902e-02     5.861e-02   -4.158e-04
   22      22.000s     5.506e-02     5.418e-02   -8.760e-04
   23      23.000s     5.215e-02     5.050e-02   -1.655e-03
   24      24.000s     5.003e-02     4.742e-02   -2.608e-03
   25      25.000s     4.813e-02     4.485e-02   -3.276e-03
   26      26.000s     4.665e-02     4.271e-02   -3.932e-03
   27      27.000s     4.633e-02     4.093e-02   -5.401e-03
   28      28.000s     4.725e-02     3.944e-02   -7.811e-03
   29      29.000s     4.860e-02     3.820e-02   -1.040e-02
   30      30.000s     4.978e-02     3.716e-02   -1.262e-02

============================================================

