SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/263/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.179e+00     3.722e-02  
T     =       5.629s    1469610861481464.750s  

RSS   =    1.655e-03
SD    =    7.428e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.466e-02
    2       2.000s     8.753e-01     8.639e-01   -1.137e-02
    3       3.000s     7.473e-01     7.294e-01   -1.793e-02
    4       4.000s     6.281e-01     6.167e-01   -1.139e-02
    5       5.000s     5.266e-01     5.224e-01   -4.208e-03
    6       6.000s     4.442e-01     4.434e-01   -7.786e-04
    7       7.000s     3.765e-01     3.773e-01    7.604e-04
    8       8.000s     3.195e-01     3.219e-01    2.476e-03
    9       9.000s     2.716e-01     2.756e-01    4.016e-03
   10      10.000s     2.321e-01     2.368e-01    4.746e-03
   11      11.000s     1.991e-01     2.043e-01    5.193e-03
   12      12.000s     1.714e-01     1.771e-01    5.690e-03
   13      13.000s     1.487e-01     1.543e-01    5.610e-03
   14      14.000s     1.306e-01     1.353e-01    4.689e-03
   15      15.000s     1.157e-01     1.193e-01    3.657e-03
   16      16.000s     1.029e-01     1.060e-01    3.058e-03
   17      17.000s     9.216e-02     9.477e-02    2.607e-03
   18      18.000s     8.329e-02     8.540e-02    2.114e-03
   19      19.000s     7.564e-02     7.756e-02    1.917e-03
   20      20.000s     6.896e-02     7.100e-02    2.037e-03
   21      21.000s     6.360e-02     6.550e-02    1.901e-03
   22      22.000s     5.962e-02     6.090e-02    1.279e-03
   23      23.000s     5.642e-02     5.704e-02    6.265e-04
   24      24.000s     5.364e-02     5.382e-02    1.761e-04
   25      25.000s     5.165e-02     5.112e-02   -5.359e-04
   26      26.000s     5.077e-02     4.886e-02   -1.919e-03
   27      27.000s     5.079e-02     4.696e-02   -3.825e-03
   28      28.000s     5.140e-02     4.538e-02   -6.018e-03
   29      29.000s     5.250e-02     4.405e-02   -8.447e-03
   30      30.000s     5.373e-02     4.294e-02   -1.079e-02

============================================================

