SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/305/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.154e+00     9.098e-03  
T     =       7.605s    170493082521318.406s  

RSS   =    8.342e-03
SD    =    1.668e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.128e-02
    2       2.000s     8.856e-01     8.966e-01    1.095e-02
    3       3.000s     7.837e-01     7.872e-01    3.496e-03
    4       4.000s     6.976e-01     6.914e-01   -6.199e-03
    5       5.000s     6.251e-01     6.073e-01   -1.776e-02
    6       6.000s     5.611e-01     5.336e-01   -2.750e-02
    7       7.000s     4.997e-01     4.690e-01   -3.073e-02
    8       8.000s     4.379e-01     4.123e-01   -2.559e-02
    9       9.000s     3.773e-01     3.626e-01   -1.467e-02
   10      10.000s     3.215e-01     3.191e-01   -2.467e-03
   11      11.000s     2.727e-01     2.809e-01    8.184e-03
   12      12.000s     2.310e-01     2.474e-01    1.640e-02
   13      13.000s     1.964e-01     2.180e-01    2.167e-02
   14      14.000s     1.687e-01     1.923e-01    2.359e-02
   15      15.000s     1.469e-01     1.697e-01    2.285e-02
   16      16.000s     1.290e-01     1.499e-01    2.094e-02
   17      17.000s     1.138e-01     1.326e-01    1.874e-02
   18      18.000s     1.012e-01     1.174e-01    1.616e-02
   19      19.000s     9.096e-02     1.040e-01    1.306e-02
   20      20.000s     8.249e-02     9.233e-02    9.836e-03
   21      21.000s     7.533e-02     8.207e-02    6.747e-03
   22      22.000s     6.949e-02     7.308e-02    3.593e-03
   23      23.000s     6.501e-02     6.520e-02    1.860e-04
   24      24.000s     6.157e-02     5.829e-02   -3.283e-03
   25      25.000s     5.878e-02     5.223e-02   -6.558e-03
   26      26.000s     5.657e-02     4.691e-02   -9.653e-03
   27      27.000s     5.502e-02     4.225e-02   -1.276e-02
   28      28.000s     5.430e-02     3.817e-02   -1.613e-02
   29      29.000s     5.459e-02     3.459e-02   -2.000e-02
   30      30.000s     5.583e-02     3.145e-02   -2.439e-02

============================================================

