SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/104/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.236e+00     4.387e-02  
T     =       4.418s    1110451188331.729s  

RSS   =    3.739e-03
SD    =    1.116e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.924e-02
    2       2.000s     8.542e-01     8.296e-01   -2.461e-02
    3       3.000s     7.011e-01     6.705e-01   -3.060e-02
    4       4.000s     5.552e-01     5.436e-01   -1.166e-02
    5       5.000s     4.342e-01     4.423e-01    8.153e-03
    6       6.000s     3.449e-01     3.616e-01    1.677e-02
    7       7.000s     2.806e-01     2.973e-01    1.668e-02
    8       8.000s     2.321e-01     2.459e-01    1.380e-02
    9       9.000s     1.956e-01     2.050e-01    9.417e-03
   10      10.000s     1.690e-01     1.724e-01    3.399e-03
   11      11.000s     1.483e-01     1.463e-01   -1.970e-03
   12      12.000s     1.303e-01     1.256e-01   -4.708e-03
   13      13.000s     1.149e-01     1.090e-01   -5.866e-03
   14      14.000s     1.028e-01     9.583e-02   -6.965e-03
   15      15.000s     9.271e-02     8.531e-02   -7.407e-03
   16      16.000s     8.325e-02     7.691e-02   -6.340e-03
   17      17.000s     7.490e-02     7.022e-02   -4.685e-03
   18      18.000s     6.840e-02     6.488e-02   -3.521e-03
   19      19.000s     6.302e-02     6.063e-02   -2.397e-03
   20      20.000s     5.799e-02     5.723e-02   -7.576e-04
   21      21.000s     5.385e-02     5.453e-02    6.728e-04
   22      22.000s     5.110e-02     5.237e-02    1.267e-03
   23      23.000s     4.894e-02     5.065e-02    1.702e-03
   24      24.000s     4.669e-02     4.927e-02    2.588e-03
   25      25.000s     4.491e-02     4.818e-02    3.266e-03
   26      26.000s     4.426e-02     4.731e-02    3.043e-03
   27      27.000s     4.429e-02     4.661e-02    2.316e-03
   28      28.000s     4.456e-02     4.606e-02    1.500e-03
   29      29.000s     4.555e-02     4.561e-02    6.352e-05
   30      30.000s     4.765e-02     4.526e-02   -2.394e-03

============================================================

