SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/255/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.175e+00     2.866e-02  
T     =       6.095s    397690837380839.812s  

RSS   =    1.734e-03
SD    =    7.602e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.026e+00    2.627e-02
    2       2.000s     8.893e-01     8.753e-01   -1.397e-02
    3       3.000s     7.681e-01     7.472e-01   -2.089e-02
    4       4.000s     6.507e-01     6.385e-01   -1.225e-02
    5       5.000s     5.485e-01     5.462e-01   -2.344e-03
    6       6.000s     4.647e-01     4.679e-01    3.189e-03
    7       7.000s     3.959e-01     4.014e-01    5.502e-03
    8       8.000s     3.386e-01     3.450e-01    6.408e-03
    9       9.000s     2.912e-01     2.971e-01    5.913e-03
   10      10.000s     2.524e-01     2.565e-01    4.167e-03
   11      11.000s     2.196e-01     2.220e-01    2.428e-03
   12      12.000s     1.913e-01     1.928e-01    1.516e-03
   13      13.000s     1.669e-01     1.679e-01    1.062e-03
   14      14.000s     1.462e-01     1.469e-01    6.905e-04
   15      15.000s     1.283e-01     1.290e-01    6.393e-04
   16      16.000s     1.129e-01     1.138e-01    9.518e-04
   17      17.000s     9.975e-02     1.009e-01    1.167e-03
   18      18.000s     8.890e-02     8.999e-02    1.089e-03
   19      19.000s     7.969e-02     8.071e-02    1.019e-03
   20      20.000s     7.175e-02     7.283e-02    1.081e-03
   21      21.000s     6.509e-02     6.615e-02    1.059e-03
   22      22.000s     5.952e-02     6.048e-02    9.593e-04
   23      23.000s     5.466e-02     5.566e-02    1.005e-03
   24      24.000s     5.056e-02     5.158e-02    1.018e-03
   25      25.000s     4.759e-02     4.811e-02    5.234e-04
   26      26.000s     4.567e-02     4.517e-02   -4.994e-04
   27      27.000s     4.432e-02     4.267e-02   -1.649e-03
   28      28.000s     4.351e-02     4.055e-02   -2.958e-03
   29      29.000s     4.377e-02     3.875e-02   -5.020e-03
   30      30.000s     4.531e-02     3.723e-02   -8.088e-03

============================================================

