SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/161/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.252e+00     2.076e-02  
T     =       5.438s    42935922724692.438s  

RSS   =    1.362e-02
SD    =    2.131e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.062e+00    6.248e-02
    2       2.000s     8.992e-01     8.875e-01   -1.170e-02
    3       3.000s     7.908e-01     7.419e-01   -4.890e-02
    4       4.000s     6.712e-01     6.208e-01   -5.039e-02
    5       5.000s     5.500e-01     5.200e-01   -3.002e-02
    6       6.000s     4.429e-01     4.361e-01   -6.801e-03
    7       7.000s     3.571e-01     3.664e-01    9.247e-03
    8       8.000s     2.899e-01     3.083e-01    1.843e-02
    9       9.000s     2.369e-01     2.600e-01    2.309e-02
   10      10.000s     1.962e-01     2.198e-01    2.367e-02
   11      11.000s     1.652e-01     1.864e-01    2.116e-02
   12      12.000s     1.407e-01     1.586e-01    1.787e-02
   13      13.000s     1.204e-01     1.354e-01    1.497e-02
   14      14.000s     1.042e-01     1.162e-01    1.195e-02
   15      15.000s     9.143e-02     1.001e-01    8.710e-03
   16      16.000s     8.067e-02     8.681e-02    6.134e-03
   17      17.000s     7.127e-02     7.571e-02    4.439e-03
   18      18.000s     6.362e-02     6.648e-02    2.860e-03
   19      19.000s     5.765e-02     5.880e-02    1.154e-03
   20      20.000s     5.255e-02     5.241e-02   -1.391e-04
   21      21.000s     4.806e-02     4.710e-02   -9.672e-04
   22      22.000s     4.461e-02     4.267e-02   -1.933e-03
   23      23.000s     4.216e-02     3.899e-02   -3.169e-03
   24      24.000s     4.022e-02     3.593e-02   -4.293e-03
   25      25.000s     3.886e-02     3.338e-02   -5.475e-03
   26      26.000s     3.862e-02     3.126e-02   -7.354e-03
   27      27.000s     3.939e-02     2.950e-02   -9.889e-03
   28      28.000s     4.046e-02     2.803e-02   -1.242e-02
   29      29.000s     4.169e-02     2.681e-02   -1.488e-02
   30      30.000s     4.362e-02     2.580e-02   -1.782e-02

============================================================

