SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/257/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.185e+00     2.027e-02  
T     =       6.267s    530727351035845.500s  

RSS   =    4.164e-03
SD    =    1.178e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.067e-02
    2       2.000s     8.812e-01     8.816e-01    4.338e-04
    3       3.000s     7.708e-01     7.546e-01   -1.622e-02
    4       4.000s     6.681e-01     6.463e-01   -2.179e-02
    5       5.000s     5.735e-01     5.540e-01   -1.958e-02
    6       6.000s     4.895e-01     4.752e-01   -1.428e-02
    7       7.000s     4.164e-01     4.081e-01   -8.261e-03
    8       8.000s     3.527e-01     3.509e-01   -1.754e-03
    9       9.000s     2.976e-01     3.022e-01    4.561e-03
   10      10.000s     2.512e-01     2.606e-01    9.357e-03
   11      11.000s     2.129e-01     2.251e-01    1.222e-02
   12      12.000s     1.813e-01     1.949e-01    1.362e-02
   13      13.000s     1.553e-01     1.692e-01    1.382e-02
   14      14.000s     1.343e-01     1.472e-01    1.287e-02
   15      15.000s     1.172e-01     1.285e-01    1.132e-02
   16      16.000s     1.027e-01     1.125e-01    9.837e-03
   17      17.000s     9.055e-02     9.891e-02    8.360e-03
   18      18.000s     8.082e-02     8.731e-02    6.494e-03
   19      19.000s     7.300e-02     7.742e-02    4.420e-03
   20      20.000s     6.632e-02     6.899e-02    2.673e-03
   21      21.000s     6.050e-02     6.181e-02    1.307e-03
   22      22.000s     5.570e-02     5.568e-02   -1.785e-05
   23      23.000s     5.179e-02     5.046e-02   -1.334e-03
   24      24.000s     4.845e-02     4.600e-02   -2.441e-03
   25      25.000s     4.574e-02     4.221e-02   -3.532e-03
   26      26.000s     4.410e-02     3.897e-02   -5.127e-03
   27      27.000s     4.363e-02     3.621e-02   -7.417e-03
   28      28.000s     4.404e-02     3.386e-02   -1.018e-02
   29      29.000s     4.514e-02     3.186e-02   -1.328e-02
   30      30.000s     4.690e-02     3.015e-02   -1.676e-02

============================================================

