SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/261/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.233e+00     3.943e-02  
T     =       4.581s    284916188249414.938s  

RSS   =    3.658e-03
SD    =    1.104e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.095e-02
    2       2.000s     8.550e-01     8.365e-01   -1.851e-02
    3       3.000s     7.092e-01     6.802e-01   -2.900e-02
    4       4.000s     5.753e-01     5.546e-01   -2.074e-02
    5       5.000s     4.572e-01     4.536e-01   -3.676e-03
    6       6.000s     3.607e-01     3.723e-01    1.162e-02
    7       7.000s     2.893e-01     3.071e-01    1.777e-02
    8       8.000s     2.383e-01     2.546e-01    1.624e-02
    9       9.000s     1.999e-01     2.124e-01    1.249e-02
   10      10.000s     1.699e-01     1.785e-01    8.576e-03
   11      11.000s     1.474e-01     1.512e-01    3.830e-03
   12      12.000s     1.300e-01     1.293e-01   -7.552e-04
   13      13.000s     1.149e-01     1.117e-01   -3.184e-03
   14      14.000s     1.012e-01     9.751e-02   -3.677e-03
   15      15.000s     9.003e-02     8.612e-02   -3.913e-03
   16      16.000s     8.112e-02     7.696e-02   -4.152e-03
   17      17.000s     7.316e-02     6.961e-02   -3.554e-03
   18      18.000s     6.604e-02     6.369e-02   -2.346e-03
   19      19.000s     6.043e-02     5.893e-02   -1.496e-03
   20      20.000s     5.607e-02     5.511e-02   -9.600e-04
   21      21.000s     5.212e-02     5.204e-02   -8.508e-05
   22      22.000s     4.868e-02     4.956e-02    8.805e-04
   23      23.000s     4.639e-02     4.758e-02    1.184e-03
   24      24.000s     4.505e-02     4.598e-02    9.274e-04
   25      25.000s     4.398e-02     4.470e-02    7.157e-04
   26      26.000s     4.321e-02     4.366e-02    4.559e-04
   27      27.000s     4.320e-02     4.284e-02   -3.680e-04
   28      28.000s     4.386e-02     4.217e-02   -1.690e-03
   29      29.000s     4.471e-02     4.163e-02   -3.079e-03
   30      30.000s     4.567e-02     4.120e-02   -4.469e-03

============================================================

