SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/43/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.192e+00     2.343e-02  
T     =       5.639s    214794440497555.000s  

RSS   =    1.227e-03
SD    =    6.395e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.022e+00    2.193e-02
    2       2.000s     8.714e-01     8.597e-01   -1.171e-02
    3       3.000s     7.392e-01     7.238e-01   -1.536e-02
    4       4.000s     6.200e-01     6.100e-01   -9.969e-03
    5       5.000s     5.184e-01     5.147e-01   -3.726e-03
    6       6.000s     4.339e-01     4.349e-01    9.280e-04
    7       7.000s     3.649e-01     3.680e-01    3.077e-03
    8       8.000s     3.087e-01     3.120e-01    3.331e-03
    9       9.000s     2.618e-01     2.651e-01    3.290e-03
   10      10.000s     2.223e-01     2.258e-01    3.594e-03
   11      11.000s     1.893e-01     1.930e-01    3.642e-03
   12      12.000s     1.622e-01     1.654e-01    3.182e-03
   13      13.000s     1.395e-01     1.423e-01    2.800e-03
   14      14.000s     1.202e-01     1.230e-01    2.798e-03
   15      15.000s     1.040e-01     1.068e-01    2.806e-03
   16      16.000s     9.064e-02     9.328e-02    2.645e-03
   17      17.000s     7.933e-02     8.193e-02    2.606e-03
   18      18.000s     6.972e-02     7.243e-02    2.706e-03
   19      19.000s     6.194e-02     6.446e-02    2.526e-03
   20      20.000s     5.586e-02     5.780e-02    1.936e-03
   21      21.000s     5.095e-02     5.221e-02    1.266e-03
   22      22.000s     4.684e-02     4.753e-02    6.894e-04
   23      23.000s     4.357e-02     4.362e-02    4.668e-05
   24      24.000s     4.100e-02     4.034e-02   -6.636e-04
   25      25.000s     3.884e-02     3.759e-02   -1.251e-03
   26      26.000s     3.712e-02     3.529e-02   -1.833e-03
   27      27.000s     3.617e-02     3.336e-02   -2.807e-03
   28      28.000s     3.603e-02     3.175e-02   -4.278e-03
   29      29.000s     3.645e-02     3.039e-02   -6.053e-03
   30      30.000s     3.741e-02     2.926e-02   -8.148e-03

============================================================

