SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/42/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.189e+00     2.808e-02  
T     =       5.770s    998999173786610.750s  

RSS   =    2.331e-03
SD    =    8.815e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.802e-02
    2       2.000s     8.780e-01     8.689e-01   -9.097e-03
    3       3.000s     7.539e-01     7.351e-01   -1.884e-02
    4       4.000s     6.383e-01     6.226e-01   -1.572e-02
    5       5.000s     5.375e-01     5.280e-01   -9.470e-03
    6       6.000s     4.529e-01     4.484e-01   -4.438e-03
    7       7.000s     3.822e-01     3.815e-01   -6.670e-04
    8       8.000s     3.225e-01     3.253e-01    2.816e-03
    9       9.000s     2.723e-01     2.780e-01    5.718e-03
   10      10.000s     2.309e-01     2.382e-01    7.283e-03
   11      11.000s     1.970e-01     2.048e-01    7.769e-03
   12      12.000s     1.687e-01     1.767e-01    7.927e-03
   13      13.000s     1.453e-01     1.530e-01    7.760e-03
   14      14.000s     1.263e-01     1.331e-01    6.842e-03
   15      15.000s     1.110e-01     1.164e-01    5.450e-03
   16      16.000s     9.798e-02     1.024e-01    4.378e-03
   17      17.000s     8.670e-02     9.054e-02    3.839e-03
   18      18.000s     7.726e-02     8.060e-02    3.338e-03
   19      19.000s     6.969e-02     7.224e-02    2.558e-03
   20      20.000s     6.351e-02     6.522e-02    1.708e-03
   21      21.000s     5.829e-02     5.931e-02    1.014e-03
   22      22.000s     5.392e-02     5.434e-02    4.147e-04
   23      23.000s     5.034e-02     5.016e-02   -1.864e-04
   24      24.000s     4.742e-02     4.664e-02   -7.797e-04
   25      25.000s     4.514e-02     4.369e-02   -1.453e-03
   26      26.000s     4.367e-02     4.121e-02   -2.465e-03
   27      27.000s     4.321e-02     3.912e-02   -4.089e-03
   28      28.000s     4.387e-02     3.736e-02   -6.507e-03
   29      29.000s     4.561e-02     3.588e-02   -9.727e-03
   30      30.000s     4.804e-02     3.464e-02   -1.339e-02

============================================================

