SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/302/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.210e+00     5.552e-02  
T     =       4.700s    174747758873250.688s  

RSS   =    4.108e-03
SD    =    1.170e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.369e-02
    2       2.000s     8.702e-01     8.462e-01   -2.398e-02
    3       3.000s     7.274e-01     6.947e-01   -3.268e-02
    4       4.000s     5.889e-01     5.722e-01   -1.668e-02
    5       5.000s     4.707e-01     4.732e-01    2.442e-03
    6       6.000s     3.794e-01     3.931e-01    1.372e-02
    7       7.000s     3.115e-01     3.284e-01    1.698e-02
    8       8.000s     2.605e-01     2.761e-01    1.566e-02
    9       9.000s     2.221e-01     2.338e-01    1.173e-02
   10      10.000s     1.933e-01     1.997e-01    6.413e-03
   11      11.000s     1.704e-01     1.720e-01    1.599e-03
   12      12.000s     1.512e-01     1.497e-01   -1.485e-03
   13      13.000s     1.350e-01     1.317e-01   -3.329e-03
   14      14.000s     1.218e-01     1.171e-01   -4.726e-03
   15      15.000s     1.107e-01     1.053e-01   -5.450e-03
   16      16.000s     1.008e-01     9.574e-02   -5.100e-03
   17      17.000s     9.216e-02     8.803e-02   -4.132e-03
   18      18.000s     8.502e-02     8.180e-02   -3.219e-03
   19      19.000s     7.913e-02     7.676e-02   -2.368e-03
   20      20.000s     7.404e-02     7.269e-02   -1.348e-03
   21      21.000s     6.974e-02     6.940e-02   -3.419e-04
   22      22.000s     6.636e-02     6.674e-02    3.754e-04
   23      23.000s     6.371e-02     6.459e-02    8.818e-04
   24      24.000s     6.155e-02     6.285e-02    1.299e-03
   25      25.000s     5.996e-02     6.145e-02    1.486e-03
   26      26.000s     5.898e-02     6.031e-02    1.331e-03
   27      27.000s     5.848e-02     5.939e-02    9.101e-04
   28      28.000s     5.849e-02     5.865e-02    1.563e-04
   29      29.000s     5.917e-02     5.805e-02   -1.118e-03
   30      30.000s     6.027e-02     5.756e-02   -2.707e-03

============================================================

