SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/62/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.230e+00     2.564e-02  
T     =       4.911s    259564204264035.281s  

RSS   =    2.465e-03
SD    =    9.065e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.871e-02
    2       2.000s     8.592e-01     8.439e-01   -1.531e-02
    3       3.000s     7.169e-01     6.931e-01   -2.378e-02
    4       4.000s     5.866e-01     5.702e-01   -1.644e-02
    5       5.000s     4.749e-01     4.698e-01   -5.096e-03
    6       6.000s     3.843e-01     3.880e-01    3.666e-03
    7       7.000s     3.131e-01     3.212e-01    8.168e-03
    8       8.000s     2.570e-01     2.668e-01    9.743e-03
    9       9.000s     2.128e-01     2.223e-01    9.576e-03
   10      10.000s     1.781e-01     1.861e-01    7.976e-03
   11      11.000s     1.508e-01     1.565e-01    5.690e-03
   12      12.000s     1.285e-01     1.324e-01    3.903e-03
   13      13.000s     1.099e-01     1.127e-01    2.887e-03
   14      14.000s     9.470e-02     9.670e-02    1.999e-03
   15      15.000s     8.258e-02     8.360e-02    1.027e-03
   16      16.000s     7.248e-02     7.292e-02    4.416e-04
   17      17.000s     6.387e-02     6.421e-02    3.468e-04
   18      18.000s     5.685e-02     5.711e-02    2.555e-04
   19      19.000s     5.133e-02     5.131e-02   -2.042e-05
   20      20.000s     4.672e-02     4.658e-02   -1.395e-04
   21      21.000s     4.271e-02     4.272e-02    1.555e-05
   22      22.000s     3.946e-02     3.957e-02    1.183e-04
   23      23.000s     3.698e-02     3.701e-02    2.396e-05
   24      24.000s     3.499e-02     3.491e-02   -7.716e-05
   25      25.000s     3.345e-02     3.320e-02   -2.460e-04
   26      26.000s     3.274e-02     3.181e-02   -9.290e-04
   27      27.000s     3.304e-02     3.067e-02   -2.366e-03
   28      28.000s     3.409e-02     2.975e-02   -4.344e-03
   29      29.000s     3.561e-02     2.899e-02   -6.625e-03
   30      30.000s     3.754e-02     2.837e-02   -9.164e-03

============================================================

