SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/276/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     2.255e-02  
T     =       5.029s    245856818937721.625s  

RSS   =    1.023e-03
SD    =    5.839e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00    1.896e-02
    2       2.000s     8.507e-01     8.393e-01   -1.143e-02
    3       3.000s     7.060e-01     6.920e-01   -1.395e-02
    4       4.000s     5.797e-01     5.713e-01   -8.373e-03
    5       5.000s     4.753e-01     4.723e-01   -2.995e-03
    6       6.000s     3.903e-01     3.912e-01    9.329e-04
    7       7.000s     3.211e-01     3.248e-01    3.653e-03
    8       8.000s     2.654e-01     2.703e-01    4.840e-03
    9       9.000s     2.210e-01     2.256e-01    4.634e-03
   10      10.000s     1.850e-01     1.890e-01    3.984e-03
   11      11.000s     1.555e-01     1.590e-01    3.461e-03
   12      12.000s     1.315e-01     1.344e-01    2.864e-03
   13      13.000s     1.120e-01     1.142e-01    2.172e-03
   14      14.000s     9.583e-02     9.768e-02    1.851e-03
   15      15.000s     8.213e-02     8.413e-02    1.999e-03
   16      16.000s     7.095e-02     7.303e-02    2.078e-03
   17      17.000s     6.216e-02     6.392e-02    1.770e-03
   18      18.000s     5.509e-02     5.646e-02    1.374e-03
   19      19.000s     4.919e-02     5.035e-02    1.159e-03
   20      20.000s     4.436e-02     4.534e-02    9.735e-04
   21      21.000s     4.049e-02     4.123e-02    7.350e-04
   22      22.000s     3.722e-02     3.786e-02    6.416e-04
   23      23.000s     3.443e-02     3.510e-02    6.674e-04
   24      24.000s     3.243e-02     3.283e-02    4.095e-04
   25      25.000s     3.129e-02     3.098e-02   -3.132e-04
   26      26.000s     3.068e-02     2.946e-02   -1.220e-03
   27      27.000s     3.039e-02     2.821e-02   -2.180e-03
   28      28.000s     3.079e-02     2.719e-02   -3.599e-03
   29      29.000s     3.229e-02     2.635e-02   -5.933e-03
   30      30.000s     3.483e-02     2.567e-02   -9.161e-03

============================================================

