SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/132/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.182e+00     6.033e-02  
T     =       5.136s    461777010725679.188s  

RSS   =    3.343e-03
SD    =    1.056e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.313e-02
    2       2.000s     8.790e-01     8.610e-01   -1.801e-02
    3       3.000s     7.492e-01     7.194e-01   -2.985e-02
    4       4.000s     6.215e-01     6.028e-01   -1.871e-02
    5       5.000s     5.101e-01     5.068e-01   -3.316e-03
    6       6.000s     4.216e-01     4.278e-01    6.198e-03
    7       7.000s     3.521e-01     3.628e-01    1.068e-02
    8       8.000s     2.962e-01     3.093e-01    1.308e-02
    9       9.000s     2.523e-01     2.652e-01    1.288e-02
   10      10.000s     2.194e-01     2.290e-01    9.526e-03
   11      11.000s     1.937e-01     1.991e-01    5.413e-03
   12      12.000s     1.718e-01     1.746e-01    2.730e-03
   13      13.000s     1.535e-01     1.544e-01    8.711e-04
   14      14.000s     1.389e-01     1.377e-01   -1.170e-03
   15      15.000s     1.266e-01     1.240e-01   -2.545e-03
   16      16.000s     1.151e-01     1.128e-01   -2.384e-03
   17      17.000s     1.051e-01     1.035e-01   -1.628e-03
   18      18.000s     9.728e-02     9.585e-02   -1.432e-03
   19      19.000s     9.107e-02     8.957e-02   -1.497e-03
   20      20.000s     8.564e-02     8.440e-02   -1.243e-03
   21      21.000s     8.119e-02     8.014e-02   -1.055e-03
   22      22.000s     7.785e-02     7.663e-02   -1.211e-03
   23      23.000s     7.478e-02     7.375e-02   -1.030e-03
   24      24.000s     7.158e-02     7.138e-02   -2.023e-04
   25      25.000s     6.910e-02     6.942e-02    3.186e-04
   26      26.000s     6.805e-02     6.781e-02   -2.324e-04
   27      27.000s     6.773e-02     6.649e-02   -1.236e-03
   28      28.000s     6.728e-02     6.540e-02   -1.883e-03
   29      29.000s     6.699e-02     6.451e-02   -2.486e-03
   30      30.000s     6.749e-02     6.377e-02   -3.718e-03

============================================================

