SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/10/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     2.341e-02  
T     =       5.274s    403783525973710.875s  

RSS   =    6.470e-03
SD    =    1.469e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.505e-02
    2       2.000s     8.833e-01     8.686e-01   -1.469e-02
    3       3.000s     7.554e-01     7.226e-01   -3.285e-02
    4       4.000s     6.313e-01     6.018e-01   -2.950e-02
    5       5.000s     5.198e-01     5.019e-01   -1.788e-02
    6       6.000s     4.247e-01     4.193e-01   -5.475e-03
    7       7.000s     3.465e-01     3.509e-01    4.352e-03
    8       8.000s     2.835e-01     2.943e-01    1.088e-02
    9       9.000s     2.332e-01     2.475e-01    1.432e-02
   10      10.000s     1.937e-01     2.088e-01    1.508e-02
   11      11.000s     1.628e-01     1.768e-01    1.405e-02
   12      12.000s     1.378e-01     1.503e-01    1.252e-02
   13      13.000s     1.172e-01     1.284e-01    1.117e-02
   14      14.000s     1.005e-01     1.103e-01    9.768e-03
   15      15.000s     8.715e-02     9.526e-02    8.109e-03
   16      16.000s     7.637e-02     8.285e-02    6.472e-03
   17      17.000s     6.756e-02     7.258e-02    5.020e-03
   18      18.000s     6.061e-02     6.409e-02    3.480e-03
   19      19.000s     5.526e-02     5.706e-02    1.802e-03
   20      20.000s     5.078e-02     5.125e-02    4.669e-04
   21      21.000s     4.670e-02     4.644e-02   -2.554e-04
   22      22.000s     4.325e-02     4.246e-02   -7.892e-04
   23      23.000s     4.082e-02     3.917e-02   -1.643e-03
   24      24.000s     3.926e-02     3.645e-02   -2.814e-03
   25      25.000s     3.835e-02     3.420e-02   -4.155e-03
   26      26.000s     3.818e-02     3.234e-02   -5.840e-03
   27      27.000s     3.885e-02     3.079e-02   -8.056e-03
   28      28.000s     4.009e-02     2.952e-02   -1.057e-02
   29      29.000s     4.143e-02     2.846e-02   -1.297e-02
   30      30.000s     4.265e-02     2.759e-02   -1.506e-02

============================================================

