SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/258/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.276e+00     2.894e-02  
T     =       4.236s    273825766729423.344s  

RSS   =    5.399e-03
SD    =    1.341e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.685e-02
    2       2.000s     8.563e-01     8.249e-01   -3.139e-02
    3       3.000s     6.943e-01     6.575e-01   -3.672e-02
    4       4.000s     5.395e-01     5.254e-01   -1.414e-02
    5       5.000s     4.127e-01     4.210e-01    8.270e-03
    6       6.000s     3.194e-01     3.385e-01    1.914e-02
    7       7.000s     2.530e-01     2.734e-01    2.041e-02
    8       8.000s     2.052e-01     2.220e-01    1.682e-02
    9       9.000s     1.706e-01     1.814e-01    1.087e-02
   10      10.000s     1.450e-01     1.494e-01    4.347e-03
   11      11.000s     1.249e-01     1.240e-01   -8.442e-04
   12      12.000s     1.082e-01     1.040e-01   -4.112e-03
   13      13.000s     9.442e-02     8.825e-02   -6.163e-03
   14      14.000s     8.299e-02     7.578e-02   -7.205e-03
   15      15.000s     7.274e-02     6.593e-02   -6.805e-03
   16      16.000s     6.349e-02     5.815e-02   -5.339e-03
   17      17.000s     5.595e-02     5.201e-02   -3.937e-03
   18      18.000s     5.013e-02     4.716e-02   -2.971e-03
   19      19.000s     4.525e-02     4.333e-02   -1.923e-03
   20      20.000s     4.097e-02     4.030e-02   -6.695e-04
   21      21.000s     3.761e-02     3.791e-02    3.052e-04
   22      22.000s     3.510e-02     3.602e-02    9.241e-04
   23      23.000s     3.295e-02     3.453e-02    1.586e-03
   24      24.000s     3.114e-02     3.336e-02    2.215e-03
   25      25.000s     3.018e-02     3.243e-02    2.244e-03
   26      26.000s     3.011e-02     3.169e-02    1.582e-03
   27      27.000s     3.040e-02     3.111e-02    7.153e-04
   28      28.000s     3.081e-02     3.066e-02   -1.537e-04
   29      29.000s     3.156e-02     3.029e-02   -1.266e-03
   30      30.000s     3.265e-02     3.001e-02   -2.642e-03

============================================================

