SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/9/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 385 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.170e+00     8.941e-02  
T     =       4.338s       45.433s  

RSS   =    1.440e-03
SD    =    6.929e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.016e+00    1.622e-02
    2       2.000s     8.405e-01     8.231e-01   -1.737e-02
    3       3.000s     6.851e-01     6.694e-01   -1.570e-02
    4       4.000s     5.504e-01     5.470e-01   -3.438e-03
    5       5.000s     4.425e-01     4.495e-01    6.947e-03
    6       6.000s     3.601e-01     3.717e-01    1.158e-02
    7       7.000s     2.986e-01     3.096e-01    1.101e-02
    8       8.000s     2.526e-01     2.600e-01    7.371e-03
    9       9.000s     2.175e-01     2.202e-01    2.796e-03
   10      10.000s     1.897e-01     1.884e-01   -1.284e-03
   11      11.000s     1.670e-01     1.628e-01   -4.185e-03
   12      12.000s     1.480e-01     1.422e-01   -5.756e-03
   13      13.000s     1.317e-01     1.256e-01   -6.162e-03
   14      14.000s     1.178e-01     1.121e-01   -5.688e-03
   15      15.000s     1.057e-01     1.011e-01   -4.582e-03
   16      16.000s     9.523e-02     9.213e-02   -3.103e-03
   17      17.000s     8.633e-02     8.474e-02   -1.591e-03
   18      18.000s     7.893e-02     7.861e-02   -3.123e-04
   19      19.000s     7.276e-02     7.351e-02    7.466e-04
   20      20.000s     6.746e-02     6.921e-02    1.745e-03
   21      21.000s     6.290e-02     6.556e-02    2.655e-03
   22      22.000s     5.917e-02     6.243e-02    3.261e-03
   23      23.000s     5.625e-02     5.972e-02    3.474e-03
   24      24.000s     5.394e-02     5.735e-02    3.410e-03
   25      25.000s     5.214e-02     5.525e-02    3.101e-03
   26      26.000s     5.100e-02     5.337e-02    2.365e-03
   27      27.000s     5.060e-02     5.167e-02    1.070e-03
   28      28.000s     5.080e-02     5.012e-02   -6.803e-04
   29      29.000s     5.143e-02     4.869e-02   -2.743e-03
   30      30.000s     5.251e-02     4.736e-02   -5.150e-03

============================================================

