SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/224/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.166e+00     3.514e-02  
T     =       6.088s    553019837496673.438s  

RSS   =    1.585e-03
SD    =    7.270e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.454e-02
    2       2.000s     8.841e-01     8.747e-01   -9.453e-03
    3       3.000s     7.654e-01     7.475e-01   -1.785e-02
    4       4.000s     6.529e-01     6.396e-01   -1.332e-02
    5       5.000s     5.533e-01     5.480e-01   -5.245e-03
    6       6.000s     4.698e-01     4.704e-01    5.349e-04
    7       7.000s     4.018e-01     4.044e-01    2.651e-03
    8       8.000s     3.456e-01     3.485e-01    2.895e-03
    9       9.000s     2.980e-01     3.010e-01    3.000e-03
   10      10.000s     2.576e-01     2.608e-01    3.139e-03
   11      11.000s     2.235e-01     2.266e-01    3.108e-03
   12      12.000s     1.943e-01     1.976e-01    3.313e-03
   13      13.000s     1.690e-01     1.730e-01    3.967e-03
   14      14.000s     1.476e-01     1.521e-01    4.485e-03
   15      15.000s     1.300e-01     1.344e-01    4.390e-03
   16      16.000s     1.153e-01     1.194e-01    4.042e-03
   17      17.000s     1.027e-01     1.066e-01    3.880e-03
   18      18.000s     9.214e-02     9.577e-02    3.630e-03
   19      19.000s     8.368e-02     8.659e-02    2.911e-03
   20      20.000s     7.678e-02     7.880e-02    2.021e-03
   21      21.000s     7.070e-02     7.218e-02    1.481e-03
   22      22.000s     6.538e-02     6.657e-02    1.189e-03
   23      23.000s     6.118e-02     6.181e-02    6.345e-04
   24      24.000s     5.808e-02     5.777e-02   -3.127e-04
   25      25.000s     5.571e-02     5.434e-02   -1.361e-03
   26      26.000s     5.380e-02     5.144e-02   -2.368e-03
   27      27.000s     5.250e-02     4.897e-02   -3.530e-03
   28      28.000s     5.199e-02     4.687e-02   -5.114e-03
   29      29.000s     5.237e-02     4.510e-02   -7.276e-03
   30      30.000s     5.357e-02     4.359e-02   -9.981e-03

============================================================

