SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/186/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.244e+00     2.100e-02  
T     =       4.973s    445276703359390.500s  

RSS   =    4.529e-03
SD    =    1.229e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.819e-02
    2       2.000s     8.694e-01     8.529e-01   -1.648e-02
    3       3.000s     7.316e-01     7.013e-01   -3.023e-02
    4       4.000s     6.010e-01     5.774e-01   -2.355e-02
    5       5.000s     4.871e-01     4.761e-01   -1.108e-02
    6       6.000s     3.932e-01     3.932e-01   -1.313e-05
    7       7.000s     3.179e-01     3.254e-01    7.459e-03
    8       8.000s     2.586e-01     2.699e-01    1.133e-02
    9       9.000s     2.121e-01     2.246e-01    1.245e-02
   10      10.000s     1.756e-01     1.875e-01    1.192e-02
   11      11.000s     1.465e-01     1.572e-01    1.064e-02
   12      12.000s     1.233e-01     1.324e-01    9.067e-03
   13      13.000s     1.046e-01     1.121e-01    7.438e-03
   14      14.000s     8.958e-02     9.548e-02    5.903e-03
   15      15.000s     7.737e-02     8.191e-02    4.537e-03
   16      16.000s     6.744e-02     7.082e-02    3.380e-03
   17      17.000s     5.929e-02     6.174e-02    2.447e-03
   18      18.000s     5.266e-02     5.432e-02    1.656e-03
   19      19.000s     4.740e-02     4.825e-02    8.494e-04
   20      20.000s     4.327e-02     4.329e-02    1.176e-05
   21      21.000s     3.989e-02     3.923e-02   -6.607e-04
   22      22.000s     3.692e-02     3.591e-02   -1.014e-03
   23      23.000s     3.438e-02     3.319e-02   -1.188e-03
   24      24.000s     3.247e-02     3.097e-02   -1.496e-03
   25      25.000s     3.129e-02     2.915e-02   -2.136e-03
   26      26.000s     3.083e-02     2.767e-02   -3.162e-03
   27      27.000s     3.116e-02     2.645e-02   -4.707e-03
   28      28.000s     3.251e-02     2.546e-02   -7.045e-03
   29      29.000s     3.497e-02     2.465e-02   -1.032e-02
   30      30.000s     3.820e-02     2.398e-02   -1.421e-02

============================================================

