SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/309/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.240e+00     1.666e-02  
T     =       5.416s    135410198777869.594s  

RSS   =    7.889e-03
SD    =    1.622e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.047e+00    4.735e-02
    2       2.000s     8.846e-01     8.736e-01   -1.100e-02
    3       3.000s     7.610e-01     7.291e-01   -3.190e-02
    4       4.000s     6.416e-01     6.090e-01   -3.259e-02
    5       5.000s     5.331e-01     5.091e-01   -2.404e-02
    6       6.000s     4.378e-01     4.261e-01   -1.172e-02
    7       7.000s     3.566e-01     3.570e-01    4.742e-04
    8       8.000s     2.903e-01     2.996e-01    9.392e-03
    9       9.000s     2.375e-01     2.519e-01    1.446e-02
   10      10.000s     1.951e-01     2.123e-01    1.712e-02
   11      11.000s     1.610e-01     1.793e-01    1.824e-02
   12      12.000s     1.343e-01     1.519e-01    1.758e-02
   13      13.000s     1.136e-01     1.291e-01    1.549e-02
   14      14.000s     9.699e-02     1.101e-01    1.312e-02
   15      15.000s     8.336e-02     9.436e-02    1.100e-02
   16      16.000s     7.251e-02     8.126e-02    8.745e-03
   17      17.000s     6.402e-02     7.036e-02    6.343e-03
   18      18.000s     5.701e-02     6.131e-02    4.301e-03
   19      19.000s     5.113e-02     5.378e-02    2.651e-03
   20      20.000s     4.660e-02     4.752e-02    9.167e-04
   21      21.000s     4.322e-02     4.232e-02   -8.988e-04
   22      22.000s     4.031e-02     3.799e-02   -2.322e-03
   23      23.000s     3.778e-02     3.439e-02   -3.385e-03
   24      24.000s     3.602e-02     3.140e-02   -4.620e-03
   25      25.000s     3.504e-02     2.892e-02   -6.120e-03
   26      26.000s     3.438e-02     2.685e-02   -7.530e-03
   27      27.000s     3.409e-02     2.513e-02   -8.958e-03
   28      28.000s     3.471e-02     2.370e-02   -1.101e-02
   29      29.000s     3.639e-02     2.252e-02   -1.387e-02
   30      30.000s     3.874e-02     2.153e-02   -1.721e-02

============================================================

