SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/163/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 313 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.158e+00     1.176e-01  
T     =       4.002s       34.922s  

RSS   =    1.557e-03
SD    =    7.204e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.016e+00    1.589e-02
    2       2.000s     8.347e-01     8.133e-01   -2.140e-02
    3       3.000s     6.684e-01     6.549e-01   -1.348e-02
    4       4.000s     5.289e-01     5.309e-01    2.039e-03
    5       5.000s     4.235e-01     4.337e-01    1.023e-02
    6       6.000s     3.461e-01     3.575e-01    1.140e-02
    7       7.000s     2.886e-01     2.975e-01    8.922e-03
    8       8.000s     2.458e-01     2.503e-01    4.544e-03
    9       9.000s     2.132e-01     2.130e-01   -2.113e-04
   10      10.000s     1.872e-01     1.834e-01   -3.717e-03
   11      11.000s     1.655e-01     1.599e-01   -5.543e-03
   12      12.000s     1.474e-01     1.411e-01   -6.278e-03
   13      13.000s     1.322e-01     1.260e-01   -6.177e-03
   14      14.000s     1.189e-01     1.138e-01   -5.133e-03
   15      15.000s     1.074e-01     1.038e-01   -3.556e-03
   16      16.000s     9.774e-02     9.562e-02   -2.119e-03
   17      17.000s     8.969e-02     8.883e-02   -8.609e-04
   18      18.000s     8.252e-02     8.313e-02    6.098e-04
   19      19.000s     7.611e-02     7.830e-02    2.190e-03
   20      20.000s     7.080e-02     7.415e-02    3.347e-03
   21      21.000s     6.663e-02     7.055e-02    3.920e-03
   22      22.000s     6.321e-02     6.738e-02    4.176e-03
   23      23.000s     6.038e-02     6.457e-02    4.188e-03
   24      24.000s     5.827e-02     6.203e-02    3.766e-03
   25      25.000s     5.680e-02     5.973e-02    2.931e-03
   26      26.000s     5.572e-02     5.761e-02    1.888e-03
   27      27.000s     5.508e-02     5.565e-02    5.657e-04
   28      28.000s     5.516e-02     5.381e-02   -1.350e-03
   29      29.000s     5.603e-02     5.209e-02   -3.942e-03
   30      30.000s     5.742e-02     5.046e-02   -6.955e-03

============================================================

