SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/271/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     1.529e-02  
T     =       5.688s    223795508486506.594s  

RSS   =    3.521e-03
SD    =    1.083e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.516e-02
    2       2.000s     8.824e-01     8.707e-01   -1.163e-02
    3       3.000s     7.581e-01     7.328e-01   -2.526e-02
    4       4.000s     6.388e-01     6.171e-01   -2.170e-02
    5       5.000s     5.316e-01     5.201e-01   -1.147e-02
    6       6.000s     4.409e-01     4.387e-01   -2.211e-03
    7       7.000s     3.676e-01     3.705e-01    2.864e-03
    8       8.000s     3.080e-01     3.132e-01    5.232e-03
    9       9.000s     2.581e-01     2.652e-01    7.097e-03
   10      10.000s     2.164e-01     2.249e-01    8.512e-03
   11      11.000s     1.822e-01     1.911e-01    8.877e-03
   12      12.000s     1.540e-01     1.628e-01    8.759e-03
   13      13.000s     1.302e-01     1.390e-01    8.734e-03
   14      14.000s     1.108e-01     1.190e-01    8.196e-03
   15      15.000s     9.564e-02     1.023e-01    6.676e-03
   16      16.000s     8.327e-02     8.829e-02    5.011e-03
   17      17.000s     7.250e-02     7.652e-02    4.019e-03
   18      18.000s     6.340e-02     6.665e-02    3.251e-03
   19      19.000s     5.628e-02     5.837e-02    2.082e-03
   20      20.000s     5.048e-02     5.142e-02    9.471e-04
   21      21.000s     4.520e-02     4.560e-02    3.965e-04
   22      22.000s     4.074e-02     4.071e-02   -3.073e-05
   23      23.000s     3.758e-02     3.661e-02   -9.675e-04
   24      24.000s     3.527e-02     3.318e-02   -2.093e-03
   25      25.000s     3.315e-02     3.029e-02   -2.857e-03
   26      26.000s     3.147e-02     2.787e-02   -3.599e-03
   27      27.000s     3.085e-02     2.585e-02   -5.009e-03
   28      28.000s     3.125e-02     2.414e-02   -7.102e-03
   29      29.000s     3.225e-02     2.272e-02   -9.536e-03
   30      30.000s     3.387e-02     2.152e-02   -1.235e-02

============================================================

