SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/98/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     2.704e-02  
T     =       4.833s    29399488088724.422s  

RSS   =    9.675e-04
SD    =    5.679e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.018e+00    1.795e-02
    2       2.000s     8.463e-01     8.328e-01   -1.351e-02
    3       3.000s     6.954e-01     6.822e-01   -1.326e-02
    4       4.000s     5.658e-01     5.597e-01   -6.056e-03
    5       5.000s     4.605e-01     4.602e-01   -2.992e-04
    6       6.000s     3.759e-01     3.792e-01    3.319e-03
    7       7.000s     3.089e-01     3.134e-01    4.537e-03
    8       8.000s     2.562e-01     2.599e-01    3.658e-03
    9       9.000s     2.138e-01     2.164e-01    2.518e-03
   10      10.000s     1.787e-01     1.810e-01    2.301e-03
   11      11.000s     1.499e-01     1.522e-01    2.301e-03
   12      12.000s     1.270e-01     1.288e-01    1.849e-03
   13      13.000s     1.082e-01     1.098e-01    1.546e-03
   14      14.000s     9.253e-02     9.433e-02    1.797e-03
   15      15.000s     7.987e-02     8.175e-02    1.885e-03
   16      16.000s     7.016e-02     7.152e-02    1.364e-03
   17      17.000s     6.229e-02     6.321e-02    9.181e-04
   18      18.000s     5.539e-02     5.645e-02    1.064e-03
   19      19.000s     4.969e-02     5.095e-02    1.260e-03
   20      20.000s     4.547e-02     4.648e-02    1.009e-03
   21      21.000s     4.209e-02     4.285e-02    7.595e-04
   22      22.000s     3.890e-02     3.989e-02    9.977e-04
   23      23.000s     3.612e-02     3.749e-02    1.372e-03
   24      24.000s     3.419e-02     3.554e-02    1.344e-03
   25      25.000s     3.301e-02     3.395e-02    9.341e-04
   26      26.000s     3.244e-02     3.266e-02    2.150e-04
   27      27.000s     3.281e-02     3.161e-02   -1.209e-03
   28      28.000s     3.441e-02     3.075e-02   -3.658e-03
   29      29.000s     3.687e-02     3.006e-02   -6.811e-03
   30      30.000s     3.958e-02     2.949e-02   -1.009e-02

============================================================

