SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/296/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.212e+00     2.682e-02  
T     =       5.256s    861934132820461.750s  

RSS   =    2.380e-03
SD    =    8.907e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.870e-02
    2       2.000s     8.676e-01     8.551e-01   -1.249e-02
    3       3.000s     7.336e-01     7.116e-01   -2.196e-02
    4       4.000s     6.107e-01     5.930e-01   -1.770e-02
    5       5.000s     5.035e-01     4.949e-01   -8.608e-03
    6       6.000s     4.135e-01     4.138e-01    3.253e-04
    7       7.000s     3.405e-01     3.467e-01    6.266e-03
    8       8.000s     2.824e-01     2.913e-01    8.864e-03
    9       9.000s     2.362e-01     2.455e-01    9.283e-03
   10      10.000s     1.991e-01     2.076e-01    8.518e-03
   11      11.000s     1.692e-01     1.763e-01    7.066e-03
   12      12.000s     1.449e-01     1.504e-01    5.517e-03
   13      13.000s     1.246e-01     1.290e-01    4.406e-03
   14      14.000s     1.076e-01     1.113e-01    3.651e-03
   15      15.000s     9.383e-02     9.664e-02    2.810e-03
   16      16.000s     8.275e-02     8.454e-02    1.796e-03
   17      17.000s     7.366e-02     7.454e-02    8.785e-04
   18      18.000s     6.608e-02     6.627e-02    1.938e-04
   19      19.000s     5.973e-02     5.944e-02   -2.894e-04
   20      20.000s     5.430e-02     5.379e-02   -5.158e-04
   21      21.000s     4.962e-02     4.911e-02   -5.048e-04
   22      22.000s     4.582e-02     4.525e-02   -5.729e-04
   23      23.000s     4.302e-02     4.206e-02   -9.636e-04
   24      24.000s     4.085e-02     3.942e-02   -1.428e-03
   25      25.000s     3.884e-02     3.723e-02   -1.610e-03
   26      26.000s     3.712e-02     3.543e-02   -1.694e-03
   27      27.000s     3.621e-02     3.394e-02   -2.271e-03
   28      28.000s     3.635e-02     3.270e-02   -3.648e-03
   29      29.000s     3.739e-02     3.168e-02   -5.706e-03
   30      30.000s     3.915e-02     3.084e-02   -8.307e-03

============================================================

