SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/182/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.239e+00     2.933e-02  
T     =       5.108s    505167086830747.250s  

RSS   =    7.810e-03
SD    =    1.613e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.766e-02
    2       2.000s     8.805e-01     8.666e-01   -1.392e-02
    3       3.000s     7.574e-01     7.177e-01   -3.967e-02
    4       4.000s     6.324e-01     5.953e-01   -3.707e-02
    5       5.000s     5.137e-01     4.947e-01   -1.903e-02
    6       6.000s     4.122e-01     4.119e-01   -2.693e-04
    7       7.000s     3.321e-01     3.439e-01    1.180e-02
    8       8.000s     2.703e-01     2.880e-01    1.766e-02
    9       9.000s     2.226e-01     2.420e-01    1.943e-02
   10      10.000s     1.862e-01     2.042e-01    1.798e-02
   11      11.000s     1.585e-01     1.731e-01    1.457e-02
   12      12.000s     1.364e-01     1.475e-01    1.111e-02
   13      13.000s     1.182e-01     1.265e-01    8.339e-03
   14      14.000s     1.035e-01     1.092e-01    5.732e-03
   15      15.000s     9.164e-02     9.502e-02    3.383e-03
   16      16.000s     8.123e-02     8.334e-02    2.114e-03
   17      17.000s     7.190e-02     7.374e-02    1.836e-03
   18      18.000s     6.437e-02     6.584e-02    1.472e-03
   19      19.000s     5.877e-02     5.935e-02    5.755e-04
   20      20.000s     5.432e-02     5.401e-02   -3.122e-04
   21      21.000s     5.053e-02     4.962e-02   -9.072e-04
   22      22.000s     4.755e-02     4.601e-02   -1.538e-03
   23      23.000s     4.533e-02     4.305e-02   -2.279e-03
   24      24.000s     4.348e-02     4.061e-02   -2.868e-03
   25      25.000s     4.211e-02     3.860e-02   -3.513e-03
   26      26.000s     4.172e-02     3.695e-02   -4.764e-03
   27      27.000s     4.218e-02     3.560e-02   -6.581e-03
   28      28.000s     4.291e-02     3.448e-02   -8.424e-03
   29      29.000s     4.378e-02     3.357e-02   -1.022e-02
   30      30.000s     4.512e-02     3.281e-02   -1.231e-02

============================================================

