SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/132/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.180e+00     2.165e-02  
T     =       6.136s    423932620354140.438s  

RSS   =    3.281e-03
SD    =    1.046e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.422e-02
    2       2.000s     8.740e-01     8.735e-01   -5.390e-04
    3       3.000s     7.554e-01     7.454e-01   -1.001e-02
    4       4.000s     6.517e-01     6.365e-01   -1.519e-02
    5       5.000s     5.597e-01     5.441e-01   -1.566e-02
    6       6.000s     4.780e-01     4.655e-01   -1.251e-02
    7       7.000s     4.076e-01     3.988e-01   -8.890e-03
    8       8.000s     3.473e-01     3.420e-01   -5.238e-03
    9       9.000s     2.942e-01     2.939e-01   -3.282e-04
   10      10.000s     2.479e-01     2.529e-01    5.008e-03
   11      11.000s     2.093e-01     2.181e-01    8.828e-03
   12      12.000s     1.775e-01     1.886e-01    1.108e-02
   13      13.000s     1.507e-01     1.635e-01    1.281e-02
   14      14.000s     1.284e-01     1.422e-01    1.376e-02
   15      15.000s     1.110e-01     1.240e-01    1.303e-02
   16      16.000s     9.748e-02     1.086e-01    1.116e-02
   17      17.000s     8.608e-02     9.556e-02    9.483e-03
   18      18.000s     7.634e-02     8.445e-02    8.105e-03
   19      19.000s     6.866e-02     7.500e-02    6.343e-03
   20      20.000s     6.261e-02     6.698e-02    4.372e-03
   21      21.000s     5.730e-02     6.016e-02    2.861e-03
   22      22.000s     5.280e-02     5.437e-02    1.573e-03
   23      23.000s     4.966e-02     4.945e-02   -2.134e-04
   24      24.000s     4.765e-02     4.527e-02   -2.382e-03
   25      25.000s     4.605e-02     4.172e-02   -4.334e-03
   26      26.000s     4.491e-02     3.870e-02   -6.211e-03
   27      27.000s     4.474e-02     3.614e-02   -8.602e-03
   28      28.000s     4.539e-02     3.396e-02   -1.143e-02
   29      29.000s     4.630e-02     3.211e-02   -1.420e-02
   30      30.000s     4.744e-02     3.053e-02   -1.691e-02

============================================================

