SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/292/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     2.823e-02  
T     =       5.015s    202817221877522.969s  

RSS   =    2.486e-03
SD    =    9.103e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.850e-02
    2       2.000s     8.607e-01     8.477e-01   -1.302e-02
    3       3.000s     7.232e-01     6.995e-01   -2.366e-02
    4       4.000s     5.960e-01     5.781e-01   -1.785e-02
    5       5.000s     4.855e-01     4.787e-01   -6.797e-03
    6       6.000s     3.949e-01     3.973e-01    2.360e-03
    7       7.000s     3.229e-01     3.306e-01    7.634e-03
    8       8.000s     2.661e-01     2.759e-01    9.799e-03
    9       9.000s     2.214e-01     2.311e-01    9.692e-03
   10      10.000s     1.864e-01     1.944e-01    8.035e-03
   11      11.000s     1.584e-01     1.644e-01    6.019e-03
   12      12.000s     1.352e-01     1.398e-01    4.570e-03
   13      13.000s     1.160e-01     1.196e-01    3.615e-03
   14      14.000s     1.003e-01     1.031e-01    2.757e-03
   15      15.000s     8.749e-02     8.955e-02    2.063e-03
   16      16.000s     7.680e-02     7.846e-02    1.660e-03
   17      17.000s     6.815e-02     6.938e-02    1.227e-03
   18      18.000s     6.144e-02     6.194e-02    5.062e-04
   19      19.000s     5.601e-02     5.585e-02   -1.614e-04
   20      20.000s     5.122e-02     5.085e-02   -3.623e-04
   21      21.000s     4.701e-02     4.676e-02   -2.479e-04
   22      22.000s     4.361e-02     4.341e-02   -2.028e-04
   23      23.000s     4.093e-02     4.067e-02   -2.627e-04
   24      24.000s     3.873e-02     3.842e-02   -3.107e-04
   25      25.000s     3.711e-02     3.658e-02   -5.348e-04
   26      26.000s     3.633e-02     3.507e-02   -1.263e-03
   27      27.000s     3.640e-02     3.383e-02   -2.567e-03
   28      28.000s     3.720e-02     3.282e-02   -4.385e-03
   29      29.000s     3.881e-02     3.199e-02   -6.823e-03
   30      30.000s     4.130e-02     3.131e-02   -9.994e-03

============================================================

