SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/99/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     1.966e-02  
T     =       5.408s    447125958946326.125s  

RSS   =    5.184e-03
SD    =    1.314e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    3.969e-02
    2       2.000s     8.787e-01     8.675e-01   -1.124e-02
    3       3.000s     7.527e-01     7.244e-01   -2.839e-02
    4       4.000s     6.315e-01     6.054e-01   -2.611e-02
    5       5.000s     5.222e-01     5.065e-01   -1.571e-02
    6       6.000s     4.295e-01     4.243e-01   -5.199e-03
    7       7.000s     3.540e-01     3.560e-01    2.036e-03
    8       8.000s     2.929e-01     2.992e-01    6.358e-03
    9       9.000s     2.429e-01     2.520e-01    9.144e-03
   10      10.000s     2.018e-01     2.128e-01    1.103e-02
   11      11.000s     1.681e-01     1.802e-01    1.208e-02
   12      12.000s     1.407e-01     1.531e-01    1.238e-02
   13      13.000s     1.185e-01     1.306e-01    1.202e-02
   14      14.000s     1.009e-01     1.118e-01    1.097e-02
   15      15.000s     8.692e-02     9.628e-02    9.356e-03
   16      16.000s     7.577e-02     8.334e-02    7.573e-03
   17      17.000s     6.661e-02     7.259e-02    5.985e-03
   18      18.000s     5.904e-02     6.366e-02    4.617e-03
   19      19.000s     5.292e-02     5.623e-02    3.307e-03
   20      20.000s     4.807e-02     5.005e-02    1.988e-03
   21      21.000s     4.422e-02     4.492e-02    7.050e-04
   22      22.000s     4.118e-02     4.066e-02   -5.228e-04
   23      23.000s     3.881e-02     3.711e-02   -1.697e-03
   24      24.000s     3.697e-02     3.416e-02   -2.801e-03
   25      25.000s     3.563e-02     3.172e-02   -3.917e-03
   26      26.000s     3.502e-02     2.968e-02   -5.343e-03
   27      27.000s     3.542e-02     2.799e-02   -7.434e-03
   28      28.000s     3.685e-02     2.658e-02   -1.027e-02
   29      29.000s     3.900e-02     2.541e-02   -1.359e-02
   30      30.000s     4.146e-02     2.444e-02   -1.702e-02

============================================================

