SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/297/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     3.518e-02  
T     =       4.764s    742260347163499.375s  

RSS   =    4.500e-03
SD    =    1.225e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.602e-02
    2       2.000s     8.681e-01     8.465e-01   -2.152e-02
    3       3.000s     7.270e-01     6.929e-01   -3.407e-02
    4       4.000s     5.902e-01     5.684e-01   -2.183e-02
    5       5.000s     4.696e-01     4.675e-01   -2.120e-03
    6       6.000s     3.735e-01     3.856e-01    1.209e-02
    7       7.000s     3.022e-01     3.193e-01    1.708e-02
    8       8.000s     2.491e-01     2.655e-01    1.638e-02
    9       9.000s     2.083e-01     2.219e-01    1.359e-02
   10      10.000s     1.771e-01     1.865e-01    9.415e-03
   11      11.000s     1.535e-01     1.579e-01    4.419e-03
   12      12.000s     1.344e-01     1.347e-01    3.025e-04
   13      13.000s     1.179e-01     1.158e-01   -2.063e-03
   14      14.000s     1.040e-01     1.006e-01   -3.429e-03
   15      15.000s     9.248e-02     8.818e-02   -4.301e-03
   16      16.000s     8.232e-02     7.815e-02   -4.171e-03
   17      17.000s     7.302e-02     7.001e-02   -3.012e-03
   18      18.000s     6.526e-02     6.342e-02   -1.837e-03
   19      19.000s     5.931e-02     5.807e-02   -1.239e-03
   20      20.000s     5.449e-02     5.374e-02   -7.531e-04
   21      21.000s     5.030e-02     5.023e-02   -7.643e-05
   22      22.000s     4.704e-02     4.738e-02    3.422e-04
   23      23.000s     4.478e-02     4.507e-02    2.906e-04
   24      24.000s     4.298e-02     4.320e-02    2.185e-04
   25      25.000s     4.139e-02     4.168e-02    2.874e-04
   26      26.000s     4.045e-02     4.045e-02   -8.325e-07
   27      27.000s     4.033e-02     3.945e-02   -8.777e-04
   28      28.000s     4.058e-02     3.865e-02   -1.931e-03
   29      29.000s     4.094e-02     3.799e-02   -2.945e-03
   30      30.000s     4.171e-02     3.746e-02   -4.249e-03

============================================================

