SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/208/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.263e+00     1.826e-02  
T     =       4.847s    132732536352748.062s  

RSS   =    7.158e-03
SD    =    1.545e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.046e+00    4.610e-02
    2       2.000s     8.751e-01     8.545e-01   -2.061e-02
    3       3.000s     7.414e-01     6.986e-01   -4.287e-02
    4       4.000s     6.042e-01     5.718e-01   -3.249e-02
    5       5.000s     4.777e-01     4.686e-01   -9.162e-03
    6       6.000s     3.754e-01     3.846e-01    9.250e-03
    7       7.000s     2.986e-01     3.163e-01    1.768e-02
    8       8.000s     2.409e-01     2.608e-01    1.989e-02
    9       9.000s     1.969e-01     2.155e-01    1.868e-02
   10      10.000s     1.643e-01     1.788e-01    1.450e-02
   11      11.000s     1.396e-01     1.488e-01    9.193e-03
   12      12.000s     1.191e-01     1.245e-01    5.368e-03
   13      13.000s     1.016e-01     1.047e-01    3.117e-03
   14      14.000s     8.762e-02     8.858e-02    9.545e-04
   15      15.000s     7.652e-02     7.547e-02   -1.049e-03
   16      16.000s     6.657e-02     6.480e-02   -1.770e-03
   17      17.000s     5.765e-02     5.613e-02   -1.529e-03
   18      18.000s     5.063e-02     4.907e-02   -1.561e-03
   19      19.000s     4.515e-02     4.332e-02   -1.827e-03
   20      20.000s     4.015e-02     3.865e-02   -1.505e-03
   21      21.000s     3.576e-02     3.485e-02   -9.152e-04
   22      22.000s     3.276e-02     3.176e-02   -1.006e-03
   23      23.000s     3.081e-02     2.924e-02   -1.567e-03
   24      24.000s     2.892e-02     2.719e-02   -1.731e-03
   25      25.000s     2.720e-02     2.553e-02   -1.673e-03
   26      26.000s     2.639e-02     2.417e-02   -2.217e-03
   27      27.000s     2.639e-02     2.307e-02   -3.321e-03
   28      28.000s     2.658e-02     2.217e-02   -4.412e-03
   29      29.000s     2.715e-02     2.144e-02   -5.708e-03
   30      30.000s     2.868e-02     2.085e-02   -7.827e-03

============================================================

