SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/331/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.210e+00     2.679e-02  
T     =       5.308s    49134877875899.305s  

RSS   =    2.599e-03
SD    =    9.307e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.933e-02
    2       2.000s     8.690e-01     8.572e-01   -1.178e-02
    3       3.000s     7.357e-01     7.146e-01   -2.106e-02
    4       4.000s     6.137e-01     5.965e-01   -1.720e-02
    5       5.000s     5.080e-01     4.987e-01   -9.266e-03
    6       6.000s     4.192e-01     4.177e-01   -1.574e-03
    7       7.000s     3.471e-01     3.506e-01    3.438e-03
    8       8.000s     2.892e-01     2.950e-01    5.736e-03
    9       9.000s     2.420e-01     2.489e-01    6.883e-03
   10      10.000s     2.032e-01     2.108e-01    7.609e-03
   11      11.000s     1.716e-01     1.792e-01    7.541e-03
   12      12.000s     1.462e-01     1.530e-01    6.840e-03
   13      13.000s     1.250e-01     1.313e-01    6.306e-03
   14      14.000s     1.074e-01     1.134e-01    6.016e-03
   15      15.000s     9.315e-02     9.852e-02    5.374e-03
   16      16.000s     8.179e-02     8.621e-02    4.418e-03
   17      17.000s     7.225e-02     7.600e-02    3.751e-03
   18      18.000s     6.423e-02     6.755e-02    3.320e-03
   19      19.000s     5.803e-02     6.055e-02    2.523e-03
   20      20.000s     5.332e-02     5.476e-02    1.433e-03
   21      21.000s     4.922e-02     4.995e-02    7.334e-04
   22      22.000s     4.552e-02     4.598e-02    4.595e-04
   23      23.000s     4.275e-02     4.268e-02   -6.911e-05
   24      24.000s     4.101e-02     3.995e-02   -1.057e-03
   25      25.000s     3.973e-02     3.769e-02   -2.035e-03
   26      26.000s     3.876e-02     3.582e-02   -2.942e-03
   27      27.000s     3.871e-02     3.427e-02   -4.443e-03
   28      28.000s     3.993e-02     3.298e-02   -6.943e-03
   29      29.000s     4.199e-02     3.192e-02   -1.007e-02
   30      30.000s     4.432e-02     3.104e-02   -1.328e-02

============================================================

