SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/258/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.184e+00     9.471e-03  
T     =       6.995s    291706683763044.750s  

RSS   =    5.850e-03
SD    =    1.396e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.545e-02
    2       2.000s     8.940e-01     8.988e-01    4.735e-03
    3       3.000s     7.947e-01     7.803e-01   -1.442e-02
    4       4.000s     7.041e-01     6.776e-01   -2.648e-02
    5       5.000s     6.163e-01     5.886e-01   -2.767e-02
    6       6.000s     5.310e-01     5.115e-01   -1.955e-02
    7       7.000s     4.541e-01     4.446e-01   -9.509e-03
    8       8.000s     3.889e-01     3.866e-01   -2.240e-03
    9       9.000s     3.333e-01     3.364e-01    3.071e-03
   10      10.000s     2.849e-01     2.928e-01    7.922e-03
   11      11.000s     2.435e-01     2.551e-01    1.157e-02
   12      12.000s     2.091e-01     2.224e-01    1.333e-02
   13      13.000s     1.799e-01     1.940e-01    1.413e-02
   14      14.000s     1.548e-01     1.694e-01    1.466e-02
   15      15.000s     1.339e-01     1.481e-01    1.425e-02
   16      16.000s     1.171e-01     1.297e-01    1.257e-02
   17      17.000s     1.031e-01     1.136e-01    1.057e-02
   18      18.000s     9.076e-02     9.977e-02    9.005e-03
   19      19.000s     8.024e-02     8.774e-02    7.502e-03
   20      20.000s     7.168e-02     7.731e-02    5.632e-03
   21      21.000s     6.456e-02     6.828e-02    3.720e-03
   22      22.000s     5.843e-02     6.044e-02    2.013e-03
   23      23.000s     5.351e-02     5.365e-02    1.402e-04
   24      24.000s     4.986e-02     4.777e-02   -2.095e-03
   25      25.000s     4.699e-02     4.267e-02   -4.328e-03
   26      26.000s     4.470e-02     3.824e-02   -6.452e-03
   27      27.000s     4.341e-02     3.441e-02   -8.996e-03
   28      28.000s     4.341e-02     3.109e-02   -1.232e-02
   29      29.000s     4.434e-02     2.821e-02   -1.613e-02
   30      30.000s     4.578e-02     2.571e-02   -2.007e-02

============================================================

