SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/23/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.233e+00     2.727e-02  
T     =       4.722s    8616774193970.211s  

RSS   =    2.115e-03
SD    =    8.397e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.478e-02
    2       2.000s     8.513e-01     8.344e-01   -1.692e-02
    3       3.000s     7.020e-01     6.804e-01   -2.165e-02
    4       4.000s     5.689e-01     5.557e-01   -1.315e-02
    5       5.000s     4.567e-01     4.549e-01   -1.844e-03
    6       6.000s     3.655e-01     3.733e-01    7.800e-03
    7       7.000s     2.946e-01     3.072e-01    1.268e-02
    8       8.000s     2.417e-01     2.538e-01    1.214e-02
    9       9.000s     2.019e-01     2.106e-01    8.639e-03
   10      10.000s     1.706e-01     1.756e-01    5.007e-03
   11      11.000s     1.453e-01     1.473e-01    2.012e-03
   12      12.000s     1.251e-01     1.244e-01   -6.711e-04
   13      13.000s     1.085e-01     1.059e-01   -2.642e-03
   14      14.000s     9.408e-02     9.086e-02   -3.223e-03
   15      15.000s     8.148e-02     7.872e-02   -2.761e-03
   16      16.000s     7.110e-02     6.890e-02   -2.193e-03
   17      17.000s     6.270e-02     6.096e-02   -1.745e-03
   18      18.000s     5.555e-02     5.453e-02   -1.023e-03
   19      19.000s     4.936e-02     4.933e-02   -3.375e-05
   20      20.000s     4.435e-02     4.512e-02    7.667e-04
   21      21.000s     4.048e-02     4.171e-02    1.229e-03
   22      22.000s     3.741e-02     3.895e-02    1.545e-03
   23      23.000s     3.505e-02     3.672e-02    1.673e-03
   24      24.000s     3.352e-02     3.492e-02    1.396e-03
   25      25.000s     3.266e-02     3.346e-02    7.954e-04
   26      26.000s     3.218e-02     3.228e-02    9.752e-05
   27      27.000s     3.216e-02     3.132e-02   -8.381e-04
   28      28.000s     3.285e-02     3.055e-02   -2.296e-03
   29      29.000s     3.398e-02     2.992e-02   -4.054e-03
   30      30.000s     3.494e-02     2.942e-02   -5.519e-03

============================================================

