SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/24/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.231e+00     2.511e-02  
T     =       5.187s    742094288034211.500s  

RSS   =    5.210e-03
SD    =    1.318e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    4.021e-02
    2       2.000s     8.762e-01     8.622e-01   -1.401e-02
    3       3.000s     7.445e-01     7.154e-01   -2.902e-02
    4       4.000s     6.200e-01     5.944e-01   -2.562e-02
    5       5.000s     5.109e-01     4.946e-01   -1.636e-02
    6       6.000s     4.181e-01     4.123e-01   -5.797e-03
    7       7.000s     3.403e-01     3.444e-01    4.110e-03
    8       8.000s     2.774e-01     2.884e-01    1.101e-02
    9       9.000s     2.284e-01     2.422e-01    1.380e-02
   10      10.000s     1.903e-01     2.042e-01    1.389e-02
   11      11.000s     1.597e-01     1.728e-01    1.310e-02
   12      12.000s     1.351e-01     1.469e-01    1.180e-02
   13      13.000s     1.156e-01     1.255e-01    9.897e-03
   14      14.000s     9.993e-02     1.079e-01    7.987e-03
   15      15.000s     8.679e-02     9.340e-02    6.606e-03
   16      16.000s     7.607e-02     8.142e-02    5.359e-03
   17      17.000s     6.771e-02     7.155e-02    3.838e-03
   18      18.000s     6.096e-02     6.341e-02    2.445e-03
   19      19.000s     5.513e-02     5.669e-02    1.563e-03
   20      20.000s     5.037e-02     5.115e-02    7.832e-04
   21      21.000s     4.688e-02     4.659e-02   -2.893e-04
   22      22.000s     4.410e-02     4.282e-02   -1.283e-03
   23      23.000s     4.154e-02     3.971e-02   -1.828e-03
   24      24.000s     3.951e-02     3.715e-02   -2.357e-03
   25      25.000s     3.849e-02     3.504e-02   -3.445e-03
   26      26.000s     3.831e-02     3.330e-02   -5.007e-03
   27      27.000s     3.863e-02     3.186e-02   -6.771e-03
   28      28.000s     3.959e-02     3.068e-02   -8.909e-03
   29      29.000s     4.124e-02     2.970e-02   -1.154e-02
   30      30.000s     4.306e-02     2.890e-02   -1.416e-02

============================================================

