SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/93/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.290e+00     2.378e-02  
T     =       4.138s    29784034137008.875s  

RSS   =    5.374e-03
SD    =    1.338e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.661e-02
    2       2.000s     8.520e-01     8.192e-01   -3.281e-02
    3       3.000s     6.846e-01     6.484e-01   -3.622e-02
    4       4.000s     5.262e-01     5.143e-01   -1.193e-02
    5       5.000s     3.993e-01     4.090e-01    9.714e-03
    6       6.000s     3.082e-01     3.263e-01    1.807e-02
    7       7.000s     2.429e-01     2.613e-01    1.844e-02
    8       8.000s     1.937e-01     2.103e-01    1.660e-02
    9       9.000s     1.579e-01     1.703e-01    1.234e-02
   10      10.000s     1.334e-01     1.388e-01    5.451e-03
   11      11.000s     1.148e-01     1.141e-01   -6.836e-04
   12      12.000s     9.852e-02     9.472e-02   -3.799e-03
   13      13.000s     8.498e-02     7.949e-02   -5.487e-03
   14      14.000s     7.474e-02     6.753e-02   -7.213e-03
   15      15.000s     6.592e-02     5.814e-02   -7.784e-03
   16      16.000s     5.724e-02     5.076e-02   -6.481e-03
   17      17.000s     4.997e-02     4.497e-02   -5.008e-03
   18      18.000s     4.495e-02     4.042e-02   -4.537e-03
   19      19.000s     4.071e-02     3.684e-02   -3.862e-03
   20      20.000s     3.614e-02     3.404e-02   -2.098e-03
   21      21.000s     3.231e-02     3.184e-02   -4.790e-04
   22      22.000s     3.011e-02     3.011e-02   -3.747e-07
   23      23.000s     2.846e-02     2.875e-02    2.912e-04
   24      24.000s     2.645e-02     2.768e-02    1.232e-03
   25      25.000s     2.486e-02     2.684e-02    1.986e-03
   26      26.000s     2.430e-02     2.618e-02    1.881e-03
   27      27.000s     2.393e-02     2.567e-02    1.737e-03
   28      28.000s     2.319e-02     2.526e-02    2.069e-03
   29      29.000s     2.312e-02     2.494e-02    1.821e-03
   30      30.000s     2.454e-02     2.469e-02    1.522e-04

============================================================

