SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/104/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.266e+00     1.714e-02  
T     =       4.742s    332701932554146.188s  

RSS   =    5.822e-03
SD    =    1.393e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.210e-02
    2       2.000s     8.658e-01     8.472e-01   -1.860e-02
    3       3.000s     7.251e-01     6.894e-01   -3.569e-02
    4       4.000s     5.906e-01     5.616e-01   -2.904e-02
    5       5.000s     4.697e-01     4.581e-01   -1.164e-02
    6       6.000s     3.697e-01     3.743e-01    4.552e-03
    7       7.000s     2.935e-01     3.064e-01    1.290e-02
    8       8.000s     2.363e-01     2.514e-01    1.506e-02
    9       9.000s     1.916e-01     2.068e-01    1.525e-02
   10      10.000s     1.564e-01     1.708e-01    1.436e-02
   11      11.000s     1.298e-01     1.416e-01    1.173e-02
   12      12.000s     1.093e-01     1.179e-01    8.610e-03
   13      13.000s     9.210e-02     9.876e-02    6.657e-03
   14      14.000s     7.790e-02     8.324e-02    5.343e-03
   15      15.000s     6.724e-02     7.067e-02    3.438e-03
   16      16.000s     5.903e-02     6.050e-02    1.470e-03
   17      17.000s     5.169e-02     5.225e-02    5.675e-04
   18      18.000s     4.528e-02     4.558e-02    2.948e-04
   19      19.000s     4.059e-02     4.017e-02   -4.168e-04
   20      20.000s     3.715e-02     3.579e-02   -1.351e-03
   21      21.000s     3.397e-02     3.225e-02   -1.725e-03
   22      22.000s     3.118e-02     2.938e-02   -1.801e-03
   23      23.000s     2.931e-02     2.705e-02   -2.263e-03
   24      24.000s     2.802e-02     2.517e-02   -2.854e-03
   25      25.000s     2.669e-02     2.364e-02   -3.045e-03
   26      26.000s     2.571e-02     2.241e-02   -3.306e-03
   27      27.000s     2.586e-02     2.141e-02   -4.457e-03
   28      28.000s     2.699e-02     2.060e-02   -6.399e-03
   29      29.000s     2.853e-02     1.994e-02   -8.596e-03
   30      30.000s     3.055e-02     1.941e-02   -1.115e-02

============================================================

