SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/87/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.237e+00     2.598e-02  
T     =       4.761s    259278133319524.781s  

RSS   =    2.438e-03
SD    =    9.014e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.899e-02
    2       2.000s     8.626e-01     8.390e-01   -2.359e-02
    3       3.000s     7.087e-01     6.850e-01   -2.368e-02
    4       4.000s     5.697e-01     5.601e-01   -9.574e-03
    5       5.000s     4.572e-01     4.590e-01    1.724e-03
    6       6.000s     3.688e-01     3.769e-01    8.154e-03
    7       7.000s     2.998e-01     3.105e-01    1.066e-02
    8       8.000s     2.469e-01     2.566e-01    9.618e-03
    9       9.000s     2.062e-01     2.129e-01    6.710e-03
   10      10.000s     1.733e-01     1.775e-01    4.165e-03
   11      11.000s     1.463e-01     1.488e-01    2.462e-03
   12      12.000s     1.246e-01     1.255e-01    9.017e-04
   13      13.000s     1.071e-01     1.067e-01   -4.067e-04
   14      14.000s     9.222e-02     9.138e-02   -8.431e-04
   15      15.000s     7.970e-02     7.899e-02   -7.094e-04
   16      16.000s     6.975e-02     6.895e-02   -8.060e-04
   17      17.000s     6.194e-02     6.081e-02   -1.132e-03
   18      18.000s     5.539e-02     5.421e-02   -1.184e-03
   19      19.000s     4.988e-02     4.886e-02   -1.019e-03
   20      20.000s     4.551e-02     4.453e-02   -9.846e-04
   21      21.000s     4.192e-02     4.101e-02   -9.038e-04
   22      22.000s     3.860e-02     3.817e-02   -4.367e-04
   23      23.000s     3.571e-02     3.586e-02    1.515e-04
   24      24.000s     3.360e-02     3.399e-02    3.805e-04
   25      25.000s     3.215e-02     3.247e-02    3.182e-04
   26      26.000s     3.100e-02     3.124e-02    2.433e-04
   27      27.000s     3.032e-02     3.024e-02   -8.152e-05
   28      28.000s     3.056e-02     2.943e-02   -1.129e-03
   29      29.000s     3.168e-02     2.878e-02   -2.904e-03
   30      30.000s     3.334e-02     2.825e-02   -5.087e-03

============================================================

