SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/171/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.195e+00     3.855e-02  
T     =       5.208s    710404431074547.750s  

RSS   =    1.875e-03
SD    =    7.906e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.489e-02
    2       2.000s     8.678e-01     8.526e-01   -1.522e-02
    3       3.000s     7.318e-01     7.104e-01   -2.145e-02
    4       4.000s     6.062e-01     5.930e-01   -1.323e-02
    5       5.000s     4.984e-01     4.961e-01   -2.282e-03
    6       6.000s     4.102e-01     4.162e-01    5.930e-03
    7       7.000s     3.403e-01     3.502e-01    9.861e-03
    8       8.000s     2.856e-01     2.958e-01    1.011e-02
    9       9.000s     2.426e-01     2.508e-01    8.204e-03
   10      10.000s     2.081e-01     2.137e-01    5.632e-03
   11      11.000s     1.799e-01     1.831e-01    3.204e-03
   12      12.000s     1.567e-01     1.579e-01    1.157e-03
   13      13.000s     1.375e-01     1.370e-01   -4.323e-04
   14      14.000s     1.213e-01     1.198e-01   -1.468e-03
   15      15.000s     1.076e-01     1.056e-01   -1.930e-03
   16      16.000s     9.584e-02     9.390e-02   -1.937e-03
   17      17.000s     8.593e-02     8.423e-02   -1.693e-03
   18      18.000s     7.766e-02     7.625e-02   -1.406e-03
   19      19.000s     7.086e-02     6.966e-02   -1.195e-03
   20      20.000s     6.523e-02     6.423e-02   -9.965e-04
   21      21.000s     6.039e-02     5.974e-02   -6.518e-04
   22      22.000s     5.616e-02     5.604e-02   -1.229e-04
   23      23.000s     5.256e-02     5.298e-02    4.214e-04
   24      24.000s     4.970e-02     5.046e-02    7.608e-04
   25      25.000s     4.761e-02     4.838e-02    7.692e-04
   26      26.000s     4.625e-02     4.666e-02    4.098e-04
   27      27.000s     4.553e-02     4.525e-02   -2.840e-04
   28      28.000s     4.528e-02     4.408e-02   -1.199e-03
   29      29.000s     4.537e-02     4.311e-02   -2.262e-03
   30      30.000s     4.590e-02     4.231e-02   -3.587e-03

============================================================

