SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/98/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.268e+00     3.123e-02  
T     =       4.472s    147121579491112.000s  

RSS   =    7.060e-03
SD    =    1.534e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.519e-02
    2       2.000s     8.753e-01     8.420e-01   -3.328e-02
    3       3.000s     7.223e-01     6.796e-01   -4.276e-02
    4       4.000s     5.704e-01     5.497e-01   -2.075e-02
    5       5.000s     4.430e-01     4.458e-01    2.769e-03
    6       6.000s     3.465e-01     3.627e-01    1.627e-02
    7       7.000s     2.752e-01     2.963e-01    2.115e-02
    8       8.000s     2.226e-01     2.432e-01    2.059e-02
    9       9.000s     1.847e-01     2.007e-01    1.602e-02
   10      10.000s     1.573e-01     1.668e-01    9.497e-03
   11      11.000s     1.359e-01     1.396e-01    3.697e-03
   12      12.000s     1.183e-01     1.179e-01   -3.888e-04
   13      13.000s     1.038e-01     1.005e-01   -3.282e-03
   14      14.000s     9.170e-02     8.664e-02   -5.054e-03
   15      15.000s     8.088e-02     7.554e-02   -5.342e-03
   16      16.000s     7.137e-02     6.666e-02   -4.708e-03
   17      17.000s     6.377e-02     5.956e-02   -4.205e-03
   18      18.000s     5.778e-02     5.388e-02   -3.897e-03
   19      19.000s     5.252e-02     4.934e-02   -3.174e-03
   20      20.000s     4.786e-02     4.571e-02   -2.148e-03
   21      21.000s     4.428e-02     4.281e-02   -1.474e-03
   22      22.000s     4.163e-02     4.049e-02   -1.139e-03
   23      23.000s     3.924e-02     3.863e-02   -6.103e-04
   24      24.000s     3.709e-02     3.715e-02    6.281e-05
   25      25.000s     3.561e-02     3.596e-02    3.540e-04
   26      26.000s     3.477e-02     3.501e-02    2.441e-04
   27      27.000s     3.414e-02     3.426e-02    1.199e-04
   28      28.000s     3.377e-02     3.365e-02   -1.267e-04
   29      29.000s     3.417e-02     3.316e-02   -1.010e-03
   30      30.000s     3.539e-02     3.277e-02   -2.614e-03

============================================================

