SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/14/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.246e+00     2.478e-02  
T     =       4.711s    298580410886287.688s  

RSS   =    3.257e-03
SD    =    1.042e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.282e-02
    2       2.000s     8.600e-01     8.400e-01   -2.003e-02
    3       3.000s     7.121e-01     6.841e-01   -2.804e-02
    4       4.000s     5.751e-01     5.580e-01   -1.707e-02
    5       5.000s     4.594e-01     4.560e-01   -3.385e-03
    6       6.000s     3.672e-01     3.735e-01    6.324e-03
    7       7.000s     2.959e-01     3.068e-01    1.096e-02
    8       8.000s     2.412e-01     2.529e-01    1.163e-02
    9       9.000s     1.991e-01     2.092e-01    1.016e-02
   10      10.000s     1.659e-01     1.740e-01    8.035e-03
   11      11.000s     1.396e-01     1.454e-01    5.877e-03
   12      12.000s     1.185e-01     1.224e-01    3.816e-03
   13      13.000s     1.015e-01     1.037e-01    2.157e-03
   14      14.000s     8.742e-02     8.860e-02    1.184e-03
   15      15.000s     7.571e-02     7.639e-02    6.862e-04
   16      16.000s     6.627e-02     6.652e-02    2.474e-04
   17      17.000s     5.871e-02     5.854e-02   -1.694e-04
   18      18.000s     5.243e-02     5.208e-02   -3.468e-04
   19      19.000s     4.717e-02     4.686e-02   -3.094e-04
   20      20.000s     4.290e-02     4.264e-02   -2.600e-04
   21      21.000s     3.941e-02     3.922e-02   -1.873e-04
   22      22.000s     3.643e-02     3.646e-02    3.209e-05
   23      23.000s     3.397e-02     3.423e-02    2.527e-04
   24      24.000s     3.225e-02     3.242e-02    1.681e-04
   25      25.000s     3.125e-02     3.096e-02   -2.938e-04
   26      26.000s     3.082e-02     2.978e-02   -1.042e-03
   27      27.000s     3.103e-02     2.882e-02   -2.212e-03
   28      28.000s     3.217e-02     2.805e-02   -4.119e-03
   29      29.000s     3.426e-02     2.742e-02   -6.832e-03
   30      30.000s     3.696e-02     2.692e-02   -1.004e-02

============================================================

