SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/7/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.259e+00     2.653e-02  
T     =       4.643s    332039766697931.438s  

RSS   =    6.346e-03
SD    =    1.454e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.163e-02
    2       2.000s     8.665e-01     8.449e-01   -2.161e-02
    3       3.000s     7.254e-01     6.864e-01   -3.905e-02
    4       4.000s     5.879e-01     5.585e-01   -2.944e-02
    5       5.000s     4.628e-01     4.554e-01   -7.373e-03
    6       6.000s     3.602e-01     3.723e-01    1.216e-02
    7       7.000s     2.847e-01     3.053e-01    2.062e-02
    8       8.000s     2.309e-01     2.513e-01    2.041e-02
    9       9.000s     1.902e-01     2.077e-01    1.758e-02
   10      10.000s     1.588e-01     1.726e-01    1.383e-02
   11      11.000s     1.360e-01     1.443e-01    8.329e-03
   12      12.000s     1.189e-01     1.215e-01    2.620e-03
   13      13.000s     1.039e-01     1.031e-01   -7.873e-04
   14      14.000s     9.047e-02     8.825e-02   -2.219e-03
   15      15.000s     7.981e-02     7.629e-02   -3.520e-03
   16      16.000s     7.127e-02     6.665e-02   -4.617e-03
   17      17.000s     6.323e-02     5.888e-02   -4.351e-03
   18      18.000s     5.585e-02     5.261e-02   -3.243e-03
   19      19.000s     5.025e-02     4.755e-02   -2.701e-03
   20      20.000s     4.605e-02     4.348e-02   -2.574e-03
   21      21.000s     4.205e-02     4.019e-02   -1.851e-03
   22      22.000s     3.837e-02     3.755e-02   -8.235e-04
   23      23.000s     3.588e-02     3.541e-02   -4.656e-04
   24      24.000s     3.423e-02     3.369e-02   -5.414e-04
   25      25.000s     3.255e-02     3.230e-02   -2.450e-04
   26      26.000s     3.115e-02     3.118e-02    3.684e-05
   27      27.000s     3.093e-02     3.028e-02   -6.469e-04
   28      28.000s     3.168e-02     2.955e-02   -2.129e-03
   29      29.000s     3.262e-02     2.897e-02   -3.652e-03
   30      30.000s     3.386e-02     2.849e-02   -5.363e-03

============================================================

