SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/262/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.231e+00     2.533e-02  
T     =       5.123s    249807633636656.781s  

RSS   =    4.336e-03
SD    =    1.202e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.826e-02
    2       2.000s     8.756e-01     8.587e-01   -1.692e-02
    3       3.000s     7.400e-01     7.109e-01   -2.912e-02
    4       4.000s     6.129e-01     5.893e-01   -2.360e-02
    5       5.000s     5.015e-01     4.893e-01   -1.218e-02
    6       6.000s     4.072e-01     4.071e-01   -9.913e-05
    7       7.000s     3.309e-01     3.394e-01    8.513e-03
    8       8.000s     2.716e-01     2.837e-01    1.209e-02
    9       9.000s     2.253e-01     2.379e-01    1.260e-02
   10      10.000s     1.880e-01     2.002e-01    1.218e-02
   11      11.000s     1.583e-01     1.692e-01    1.092e-02
   12      12.000s     1.351e-01     1.437e-01    8.607e-03
   13      13.000s     1.164e-01     1.227e-01    6.261e-03
   14      14.000s     1.007e-01     1.054e-01    4.699e-03
   15      15.000s     8.776e-02     9.123e-02    3.469e-03
   16      16.000s     7.743e-02     7.955e-02    2.118e-03
   17      17.000s     6.887e-02     6.993e-02    1.063e-03
   18      18.000s     6.150e-02     6.203e-02    5.260e-04
   19      19.000s     5.556e-02     5.552e-02   -4.024e-05
   20      20.000s     5.102e-02     5.017e-02   -8.560e-04
   21      21.000s     4.713e-02     4.576e-02   -1.367e-03
   22      22.000s     4.353e-02     4.214e-02   -1.388e-03
   23      23.000s     4.071e-02     3.916e-02   -1.550e-03
   24      24.000s     3.885e-02     3.671e-02   -2.141e-03
   25      25.000s     3.731e-02     3.469e-02   -2.619e-03
   26      26.000s     3.580e-02     3.303e-02   -2.764e-03
   27      27.000s     3.499e-02     3.167e-02   -3.322e-03
   28      28.000s     3.555e-02     3.055e-02   -5.002e-03
   29      29.000s     3.726e-02     2.962e-02   -7.639e-03
   30      30.000s     3.957e-02     2.886e-02   -1.070e-02

============================================================

