SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/88/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.191e+00     3.089e-02  
T     =       5.622s    384128281161109.562s  

RSS   =    2.484e-03
SD    =    9.099e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.802e-02
    2       2.000s     8.732e-01     8.655e-01   -7.658e-03
    3       3.000s     7.490e-01     7.295e-01   -1.948e-02
    4       4.000s     6.344e-01     6.157e-01   -1.868e-02
    5       5.000s     5.316e-01     5.204e-01   -1.126e-02
    6       6.000s     4.442e-01     4.406e-01   -3.590e-03
    7       7.000s     3.727e-01     3.739e-01    1.182e-03
    8       8.000s     3.136e-01     3.180e-01    4.387e-03
    9       9.000s     2.640e-01     2.712e-01    7.203e-03
   10      10.000s     2.235e-01     2.320e-01    8.511e-03
   11      11.000s     1.913e-01     1.993e-01    7.952e-03
   12      12.000s     1.646e-01     1.718e-01    7.207e-03
   13      13.000s     1.417e-01     1.489e-01    7.153e-03
   14      14.000s     1.229e-01     1.296e-01    6.706e-03
   15      15.000s     1.082e-01     1.135e-01    5.353e-03
   16      16.000s     9.582e-02     1.001e-01    4.252e-03
   17      17.000s     8.480e-02     8.880e-02    3.998e-03
   18      18.000s     7.576e-02     7.936e-02    3.602e-03
   19      19.000s     6.899e-02     7.146e-02    2.475e-03
   20      20.000s     6.341e-02     6.485e-02    1.436e-03
   21      21.000s     5.831e-02     5.931e-02    1.006e-03
   22      22.000s     5.419e-02     5.468e-02    4.924e-04
   23      23.000s     5.132e-02     5.080e-02   -5.167e-04
   24      24.000s     4.894e-02     4.756e-02   -1.384e-03
   25      25.000s     4.668e-02     4.484e-02   -1.838e-03
   26      26.000s     4.529e-02     4.257e-02   -2.726e-03
   27      27.000s     4.533e-02     4.066e-02   -4.670e-03
   28      28.000s     4.626e-02     3.907e-02   -7.194e-03
   29      29.000s     4.745e-02     3.774e-02   -9.709e-03
   30      30.000s     4.885e-02     3.662e-02   -1.223e-02

============================================================

