SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/166/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.212e+00     3.961e-02  
T     =       5.069s    618176501860570.625s  

RSS   =    3.550e-03
SD    =    1.088e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.437e-02
    2       2.000s     8.759e-01     8.563e-01   -1.969e-02
    3       3.000s     7.395e-01     7.100e-01   -2.942e-02
    4       4.000s     6.089e-01     5.900e-01   -1.895e-02
    5       5.000s     4.962e-01     4.915e-01   -4.738e-03
    6       6.000s     4.045e-01     4.106e-01    6.081e-03
    7       7.000s     3.321e-01     3.441e-01    1.208e-02
    8       8.000s     2.758e-01     2.896e-01    1.377e-02
    9       9.000s     2.325e-01     2.449e-01    1.233e-02
   10      10.000s     1.987e-01     2.081e-01    9.380e-03
   11      11.000s     1.717e-01     1.779e-01    6.205e-03
   12      12.000s     1.499e-01     1.532e-01    3.315e-03
   13      13.000s     1.319e-01     1.328e-01    9.026e-04
   14      14.000s     1.170e-01     1.161e-01   -8.180e-04
   15      15.000s     1.043e-01     1.024e-01   -1.839e-03
   16      16.000s     9.358e-02     9.119e-02   -2.389e-03
   17      17.000s     8.451e-02     8.196e-02   -2.555e-03
   18      18.000s     7.663e-02     7.438e-02   -2.247e-03
   19      19.000s     6.976e-02     6.815e-02   -1.605e-03
   20      20.000s     6.404e-02     6.304e-02   -9.970e-04
   21      21.000s     5.941e-02     5.885e-02   -5.653e-04
   22      22.000s     5.559e-02     5.540e-02   -1.816e-04
   23      23.000s     5.245e-02     5.258e-02    1.262e-04
   24      24.000s     5.012e-02     5.026e-02    1.414e-04
   25      25.000s     4.848e-02     4.835e-02   -1.320e-04
   26      26.000s     4.729e-02     4.679e-02   -5.021e-04
   27      27.000s     4.657e-02     4.550e-02   -1.063e-03
   28      28.000s     4.658e-02     4.445e-02   -2.134e-03
   29      29.000s     4.725e-02     4.358e-02   -3.668e-03
   30      30.000s     4.808e-02     4.287e-02   -5.206e-03

============================================================

