SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/124/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.152e+00     1.234e-02  
T     =       7.065s    417714777453844.312s  

RSS   =    3.685e-03
SD    =    1.108e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.013e+00    1.257e-02
    2       2.000s     8.751e-01     8.805e-01    5.477e-03
    3       3.000s     7.608e-01     7.660e-01    5.203e-03
    4       4.000s     6.694e-01     6.665e-01   -2.905e-03
    5       5.000s     5.941e-01     5.801e-01   -1.400e-02
    6       6.000s     5.251e-01     5.052e-01   -1.989e-02
    7       7.000s     4.595e-01     4.401e-01   -1.933e-02
    8       8.000s     3.985e-01     3.837e-01   -1.480e-02
    9       9.000s     3.425e-01     3.347e-01   -7.781e-03
   10      10.000s     2.919e-01     2.921e-01    2.214e-04
   11      11.000s     2.485e-01     2.552e-01    6.728e-03
   12      12.000s     2.125e-01     2.231e-01    1.063e-02
   13      13.000s     1.823e-01     1.953e-01    1.302e-02
   14      14.000s     1.566e-01     1.712e-01    1.461e-02
   15      15.000s     1.355e-01     1.502e-01    1.470e-02
   16      16.000s     1.188e-01     1.320e-01    1.326e-02
   17      17.000s     1.046e-01     1.162e-01    1.164e-02
   18      18.000s     9.197e-02     1.025e-01    1.053e-02
   19      19.000s     8.154e-02     9.060e-02    9.065e-03
   20      20.000s     7.350e-02     8.027e-02    6.778e-03
   21      21.000s     6.678e-02     7.131e-02    4.526e-03
   22      22.000s     6.068e-02     6.352e-02    2.845e-03
   23      23.000s     5.566e-02     5.677e-02    1.112e-03
   24      24.000s     5.197e-02     5.090e-02   -1.067e-03
   25      25.000s     4.897e-02     4.581e-02   -3.158e-03
   26      26.000s     4.644e-02     4.140e-02   -5.041e-03
   27      27.000s     4.517e-02     3.756e-02   -7.614e-03
   28      28.000s     4.565e-02     3.423e-02   -1.142e-02
   29      29.000s     4.717e-02     3.134e-02   -1.583e-02
   30      30.000s     4.892e-02     2.883e-02   -2.009e-02

============================================================

