SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/79/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     2.616e-02  
T     =       4.975s    418043068334881.875s  

RSS   =    1.760e-03
SD    =    7.659e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.471e-02
    2       2.000s     8.581e-01     8.429e-01   -1.520e-02
    3       3.000s     7.148e-01     6.942e-01   -2.064e-02
    4       4.000s     5.841e-01     5.725e-01   -1.158e-02
    5       5.000s     4.748e-01     4.730e-01   -1.729e-03
    6       6.000s     3.874e-01     3.917e-01    4.220e-03
    7       7.000s     3.180e-01     3.251e-01    7.113e-03
    8       8.000s     2.628e-01     2.707e-01    7.853e-03
    9       9.000s     2.196e-01     2.261e-01    6.496e-03
   10      10.000s     1.855e-01     1.897e-01    4.206e-03
   11      11.000s     1.572e-01     1.599e-01    2.747e-03
   12      12.000s     1.333e-01     1.356e-01    2.327e-03
   13      13.000s     1.137e-01     1.157e-01    1.907e-03
   14      14.000s     9.813e-02     9.936e-02    1.233e-03
   15      15.000s     8.510e-02     8.603e-02    9.339e-04
   16      16.000s     7.410e-02     7.513e-02    1.030e-03
   17      17.000s     6.528e-02     6.621e-02    9.323e-04
   18      18.000s     5.823e-02     5.892e-02    6.852e-04
   19      19.000s     5.212e-02     5.295e-02    8.334e-04
   20      20.000s     4.687e-02     4.807e-02    1.205e-03
   21      21.000s     4.301e-02     4.408e-02    1.071e-03
   22      22.000s     4.038e-02     4.082e-02    4.404e-04
   23      23.000s     3.809e-02     3.815e-02    5.560e-05
   24      24.000s     3.583e-02     3.596e-02    1.355e-04
   25      25.000s     3.409e-02     3.418e-02    8.742e-05
   26      26.000s     3.325e-02     3.272e-02   -5.317e-04
   27      27.000s     3.319e-02     3.152e-02   -1.671e-03
   28      28.000s     3.395e-02     3.055e-02   -3.402e-03
   29      29.000s     3.577e-02     2.975e-02   -6.026e-03
   30      30.000s     3.854e-02     2.909e-02   -9.444e-03

============================================================

