SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/40/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.265e+00     1.556e-02  
T     =       5.013s    223664998064542.500s  

RSS   =    9.145e-03
SD    =    1.746e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.052e+00    5.178e-02
    2       2.000s     8.827e-01     8.644e-01   -1.830e-02
    3       3.000s     7.518e-01     7.109e-01   -4.091e-02
    4       4.000s     6.234e-01     5.852e-01   -3.828e-02
    5       5.000s     5.044e-01     4.822e-01   -2.221e-02
    6       6.000s     3.993e-01     3.978e-01   -1.490e-03
    7       7.000s     3.140e-01     3.287e-01    1.468e-02
    8       8.000s     2.503e-01     2.720e-01    2.171e-02
    9       9.000s     2.036e-01     2.257e-01    2.210e-02
   10      10.000s     1.675e-01     1.877e-01    2.017e-02
   11      11.000s     1.395e-01     1.565e-01    1.707e-02
   12      12.000s     1.185e-01     1.311e-01    1.253e-02
   13      13.000s     1.022e-01     1.102e-01    7.925e-03
   14      14.000s     8.816e-02     9.306e-02    4.903e-03
   15      15.000s     7.596e-02     7.904e-02    3.081e-03
   16      16.000s     6.627e-02     6.756e-02    1.298e-03
   17      17.000s     5.841e-02     5.816e-02   -2.516e-04
   18      18.000s     5.131e-02     5.046e-02   -8.521e-04
   19      19.000s     4.511e-02     4.414e-02   -9.683e-04
   20      20.000s     4.045e-02     3.898e-02   -1.472e-03
   21      21.000s     3.690e-02     3.474e-02   -2.156e-03
   22      22.000s     3.369e-02     3.127e-02   -2.416e-03
   23      23.000s     3.099e-02     2.843e-02   -2.563e-03
   24      24.000s     2.932e-02     2.610e-02   -3.213e-03
   25      25.000s     2.833e-02     2.420e-02   -4.130e-03
   26      26.000s     2.745e-02     2.263e-02   -4.812e-03
   27      27.000s     2.693e-02     2.135e-02   -5.573e-03
   28      28.000s     2.735e-02     2.031e-02   -7.047e-03
   29      29.000s     2.860e-02     1.945e-02   -9.157e-03
   30      30.000s     3.017e-02     1.874e-02   -1.143e-02

============================================================

