SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/137/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.220e+00     2.831e-02  
T     =       4.862s    106485641087949.297s  

RSS   =    1.343e-03
SD    =    6.691e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.135e-02
    2       2.000s     8.530e-01     8.367e-01   -1.630e-02
    3       3.000s     7.035e-01     6.864e-01   -1.708e-02
    4       4.000s     5.728e-01     5.641e-01   -8.756e-03
    5       5.000s     4.649e-01     4.645e-01   -3.927e-04
    6       6.000s     3.776e-01     3.834e-01    5.842e-03
    7       7.000s     3.090e-01     3.174e-01    8.365e-03
    8       8.000s     2.561e-01     2.636e-01    7.505e-03
    9       9.000s     2.142e-01     2.199e-01    5.656e-03
   10      10.000s     1.801e-01     1.843e-01    4.213e-03
   11      11.000s     1.526e-01     1.553e-01    2.685e-03
   12      12.000s     1.308e-01     1.317e-01    8.972e-04
   13      13.000s     1.127e-01     1.125e-01   -2.412e-04
   14      14.000s     9.727e-02     9.681e-02   -4.546e-04
   15      15.000s     8.472e-02     8.408e-02   -6.374e-04
   16      16.000s     7.498e-02     7.371e-02   -1.273e-03
   17      17.000s     6.705e-02     6.527e-02   -1.777e-03
   18      18.000s     6.013e-02     5.840e-02   -1.733e-03
   19      19.000s     5.432e-02     5.281e-02   -1.517e-03
   20      20.000s     4.967e-02     4.825e-02   -1.417e-03
   21      21.000s     4.573e-02     4.455e-02   -1.180e-03
   22      22.000s     4.223e-02     4.153e-02   -7.008e-04
   23      23.000s     3.934e-02     3.907e-02   -2.700e-04
   24      24.000s     3.701e-02     3.707e-02    5.557e-05
   25      25.000s     3.491e-02     3.544e-02    5.339e-04
   26      26.000s     3.307e-02     3.412e-02    1.042e-03
   27      27.000s     3.204e-02     3.304e-02    9.952e-04
   28      28.000s     3.209e-02     3.216e-02    6.938e-05
   29      29.000s     3.304e-02     3.144e-02   -1.596e-03
   30      30.000s     3.475e-02     3.086e-02   -3.890e-03

============================================================

