SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/287/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.231e+00     2.017e-03  
T     =       6.719s    31803981055083.434s  

RSS   =    1.747e-02
SD    =    2.413e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.063e+00    6.301e-02
    2       2.000s     9.092e-01     9.163e-01    7.068e-03
    3       3.000s     8.199e-01     7.899e-01   -3.001e-02
    4       4.000s     7.306e-01     6.809e-01   -4.971e-02
    5       5.000s     6.362e-01     5.870e-01   -4.918e-02
    6       6.000s     5.392e-01     5.061e-01   -3.312e-02
    7       7.000s     4.499e-01     4.364e-01   -1.348e-02
    8       8.000s     3.746e-01     3.763e-01    1.705e-03
    9       9.000s     3.122e-01     3.246e-01    1.237e-02
   10      10.000s     2.600e-01     2.800e-01    1.998e-02
   11      11.000s     2.177e-01     2.415e-01    2.382e-02
   12      12.000s     1.842e-01     2.084e-01    2.424e-02
   13      13.000s     1.561e-01     1.799e-01    2.381e-02
   14      14.000s     1.317e-01     1.553e-01    2.359e-02
   15      15.000s     1.120e-01     1.341e-01    2.207e-02
   16      16.000s     9.712e-02     1.158e-01    1.869e-02
   17      17.000s     8.482e-02     1.001e-01    1.526e-02
   18      18.000s     7.373e-02     8.652e-02    1.279e-02
   19      19.000s     6.470e-02     7.483e-02    1.013e-02
   20      20.000s     5.814e-02     6.476e-02    6.628e-03
   21      21.000s     5.278e-02     5.609e-02    3.307e-03
   22      22.000s     4.792e-02     4.861e-02    6.936e-04
   23      23.000s     4.435e-02     4.217e-02   -2.188e-03
   24      24.000s     4.238e-02     3.661e-02   -5.764e-03
   25      25.000s     4.089e-02     3.183e-02   -9.064e-03
   26      26.000s     3.941e-02     2.771e-02   -1.170e-02
   27      27.000s     3.890e-02     2.415e-02   -1.475e-02
   28      28.000s     3.997e-02     2.109e-02   -1.888e-02
   29      29.000s     4.191e-02     1.845e-02   -2.345e-02
   30      30.000s     4.404e-02     1.618e-02   -2.786e-02

============================================================

