SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/51/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.157e+00     3.556e-02  
T     =       6.148s    320471743601137.875s  

RSS   =    8.174e-04
SD    =    5.220e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.018e+00    1.849e-02
    2       2.000s     8.814e-01     8.709e-01   -1.044e-02
    3       3.000s     7.587e-01     7.455e-01   -1.311e-02
    4       4.000s     6.467e-01     6.390e-01   -7.704e-03
    5       5.000s     5.505e-01     5.484e-01   -2.089e-03
    6       6.000s     4.700e-01     4.714e-01    1.422e-03
    7       7.000s     4.033e-01     4.060e-01    2.724e-03
    8       8.000s     3.476e-01     3.504e-01    2.838e-03
    9       9.000s     3.003e-01     3.031e-01    2.840e-03
   10      10.000s     2.600e-01     2.630e-01    2.938e-03
   11      11.000s     2.260e-01     2.288e-01    2.801e-03
   12      12.000s     1.974e-01     1.998e-01    2.376e-03
   13      13.000s     1.733e-01     1.752e-01    1.886e-03
   14      14.000s     1.528e-01     1.542e-01    1.424e-03
   15      15.000s     1.354e-01     1.364e-01    9.988e-04
   16      16.000s     1.206e-01     1.213e-01    7.088e-04
   17      17.000s     1.078e-01     1.084e-01    5.821e-04
   18      18.000s     9.697e-02     9.747e-02    4.929e-04
   19      19.000s     8.775e-02     8.817e-02    4.294e-04
   20      20.000s     7.972e-02     8.028e-02    5.533e-04
   21      21.000s     7.270e-02     7.357e-02    8.606e-04
   22      22.000s     6.677e-02     6.786e-02    1.090e-03
   23      23.000s     6.193e-02     6.301e-02    1.088e-03
   24      24.000s     5.795e-02     5.889e-02    9.392e-04
   25      25.000s     5.475e-02     5.539e-02    6.452e-04
   26      26.000s     5.242e-02     5.241e-02   -7.644e-06
   27      27.000s     5.103e-02     4.989e-02   -1.141e-03
   28      28.000s     5.039e-02     4.774e-02   -2.654e-03
   29      29.000s     5.037e-02     4.591e-02   -4.459e-03
   30      30.000s     5.088e-02     4.436e-02   -6.523e-03

============================================================

