SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/118/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.147e+00     1.586e-02  
T     =       7.057s    613728068443178.000s  

RSS   =    1.191e-03
SD    =    6.300e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.011e+00    1.132e-02
    2       2.000s     8.803e-01     8.798e-01   -5.112e-04
    3       3.000s     7.653e-01     7.657e-01    3.204e-04
    4       4.000s     6.695e-01     6.666e-01   -2.913e-03
    5       5.000s     5.888e-01     5.806e-01   -8.206e-03
    6       6.000s     5.165e-01     5.060e-01   -1.052e-02
    7       7.000s     4.510e-01     4.412e-01   -9.797e-03
    8       8.000s     3.925e-01     3.850e-01   -7.441e-03
    9       9.000s     3.396e-01     3.363e-01   -3.310e-03
   10      10.000s     2.920e-01     2.939e-01    1.927e-03
   11      11.000s     2.514e-01     2.572e-01    5.844e-03
   12      12.000s     2.181e-01     2.253e-01    7.221e-03
   13      13.000s     1.904e-01     1.976e-01    7.284e-03
   14      14.000s     1.664e-01     1.736e-01    7.176e-03
   15      15.000s     1.463e-01     1.528e-01    6.529e-03
   16      16.000s     1.295e-01     1.347e-01    5.187e-03
   17      17.000s     1.148e-01     1.190e-01    4.158e-03
   18      18.000s     1.014e-01     1.054e-01    4.010e-03
   19      19.000s     8.949e-02     9.354e-02    4.051e-03
   20      20.000s     7.953e-02     8.328e-02    3.748e-03
   21      21.000s     7.088e-02     7.437e-02    3.494e-03
   22      22.000s     6.323e-02     6.664e-02    3.409e-03
   23      23.000s     5.714e-02     5.993e-02    2.790e-03
   24      24.000s     5.280e-02     5.411e-02    1.312e-03
   25      25.000s     4.949e-02     4.906e-02   -4.379e-04
   26      26.000s     4.677e-02     4.467e-02   -2.098e-03
   27      27.000s     4.499e-02     4.086e-02   -4.127e-03
   28      28.000s     4.442e-02     3.756e-02   -6.861e-03
   29      29.000s     4.472e-02     3.469e-02   -1.003e-02
   30      30.000s     4.573e-02     3.220e-02   -1.353e-02

============================================================

