SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/279/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.209e+00     2.946e-02  
T     =       5.490s    139722980915480.688s  

RSS   =    3.657e-03
SD    =    1.104e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.694e-02
    2       2.000s     8.864e-01     8.692e-01   -1.721e-02
    3       3.000s     7.571e-01     7.293e-01   -2.773e-02
    4       4.000s     6.315e-01     6.128e-01   -1.875e-02
    5       5.000s     5.239e-01     5.157e-01   -8.240e-03
    6       6.000s     4.353e-01     4.347e-01   -5.659e-04
    7       7.000s     3.619e-01     3.672e-01    5.296e-03
    8       8.000s     3.024e-01     3.110e-01    8.561e-03
    9       9.000s     2.554e-01     2.641e-01    8.674e-03
   10      10.000s     2.173e-01     2.250e-01    7.688e-03
   11      11.000s     1.851e-01     1.925e-01    7.331e-03
   12      12.000s     1.584e-01     1.653e-01    6.915e-03
   13      13.000s     1.369e-01     1.427e-01    5.761e-03
   14      14.000s     1.190e-01     1.238e-01    4.851e-03
   15      15.000s     1.034e-01     1.081e-01    4.752e-03
   16      16.000s     9.062e-02     9.502e-02    4.399e-03
   17      17.000s     8.093e-02     8.410e-02    3.173e-03
   18      18.000s     7.291e-02     7.501e-02    2.094e-03
   19      19.000s     6.551e-02     6.742e-02    1.913e-03
   20      20.000s     5.924e-02     6.110e-02    1.864e-03
   21      21.000s     5.459e-02     5.583e-02    1.246e-03
   22      22.000s     5.090e-02     5.144e-02    5.450e-04
   23      23.000s     4.762e-02     4.778e-02    1.580e-04
   24      24.000s     4.523e-02     4.473e-02   -4.991e-04
   25      25.000s     4.399e-02     4.219e-02   -1.804e-03
   26      26.000s     4.330e-02     4.007e-02   -3.234e-03
   27      27.000s     4.288e-02     3.830e-02   -4.579e-03
   28      28.000s     4.342e-02     3.683e-02   -6.589e-03
   29      29.000s     4.531e-02     3.560e-02   -9.711e-03
   30      30.000s     4.783e-02     3.458e-02   -1.325e-02

============================================================

