SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/346/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.229e+00     3.038e-02  
T     =       4.608s    497553895447970.688s  

RSS   =    1.228e-03
SD    =    6.399e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00    1.923e-02
    2       2.000s     8.443e-01     8.263e-01   -1.794e-02
    3       3.000s     6.866e-01     6.711e-01   -1.554e-02
    4       4.000s     5.503e-01     5.461e-01   -4.192e-03
    5       5.000s     4.417e-01     4.455e-01    3.795e-03
    6       6.000s     3.572e-01     3.645e-01    7.341e-03
    7       7.000s     2.920e-01     2.993e-01    7.374e-03
    8       8.000s     2.420e-01     2.469e-01    4.894e-03
    9       9.000s     2.027e-01     2.046e-01    1.974e-03
   10      10.000s     1.703e-01     1.706e-01    3.022e-04
   11      11.000s     1.436e-01     1.433e-01   -3.300e-04
   12      12.000s     1.220e-01     1.213e-01   -7.343e-04
   13      13.000s     1.043e-01     1.035e-01   -8.062e-04
   14      14.000s     8.955e-02     8.925e-02   -2.948e-04
   15      15.000s     7.755e-02     7.777e-02    2.198e-04
   16      16.000s     6.832e-02     6.852e-02    1.997e-04
   17      17.000s     6.103e-02     6.108e-02    5.441e-05
   18      18.000s     5.476e-02     5.509e-02    3.317e-04
   19      19.000s     4.946e-02     5.027e-02    8.157e-04
   20      20.000s     4.527e-02     4.639e-02    1.120e-03
   21      21.000s     4.186e-02     4.327e-02    1.405e-03
   22      22.000s     3.889e-02     4.075e-02    1.857e-03
   23      23.000s     3.660e-02     3.873e-02    2.124e-03
   24      24.000s     3.522e-02     3.710e-02    1.878e-03
   25      25.000s     3.446e-02     3.579e-02    1.325e-03
   26      26.000s     3.409e-02     3.473e-02    6.438e-04
   27      27.000s     3.443e-02     3.388e-02   -5.499e-04
   28      28.000s     3.585e-02     3.320e-02   -2.654e-03
   29      29.000s     3.810e-02     3.265e-02   -5.448e-03
   30      30.000s     4.060e-02     3.220e-02   -8.396e-03

============================================================

