SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/243/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.202e+00     1.586e-02  
T     =       5.989s    297847861302644.688s  

RSS   =    4.052e-03
SD    =    1.162e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.287e-02
    2       2.000s     8.790e-01     8.765e-01   -2.524e-03
    3       3.000s     7.637e-01     7.441e-01   -1.952e-02
    4       4.000s     6.578e-01     6.321e-01   -2.564e-02
    5       5.000s     5.586e-01     5.374e-01   -2.125e-02
    6       6.000s     4.681e-01     4.572e-01   -1.095e-02
    7       7.000s     3.907e-01     3.893e-01   -1.385e-03
    8       8.000s     3.270e-01     3.319e-01    4.875e-03
    9       9.000s     2.743e-01     2.833e-01    8.952e-03
   10      10.000s     2.306e-01     2.422e-01    1.156e-02
   11      11.000s     1.950e-01     2.074e-01    1.239e-02
   12      12.000s     1.660e-01     1.779e-01    1.196e-02
   13      13.000s     1.417e-01     1.530e-01    1.132e-02
   14      14.000s     1.214e-01     1.319e-01    1.052e-02
   15      15.000s     1.050e-01     1.141e-01    9.037e-03
   16      16.000s     9.182e-02     9.896e-02    7.136e-03
   17      17.000s     8.063e-02     8.618e-02    5.548e-03
   18      18.000s     7.118e-02     7.537e-02    4.189e-03
   19      19.000s     6.370e-02     6.622e-02    2.511e-03
   20      20.000s     5.780e-02     5.847e-02    6.732e-04
   21      21.000s     5.263e-02     5.192e-02   -7.120e-04
   22      22.000s     4.801e-02     4.638e-02   -1.638e-03
   23      23.000s     4.422e-02     4.168e-02   -2.541e-03
   24      24.000s     4.114e-02     3.771e-02   -3.426e-03
   25      25.000s     3.840e-02     3.435e-02   -4.043e-03
   26      26.000s     3.617e-02     3.151e-02   -4.657e-03
   27      27.000s     3.491e-02     2.910e-02   -5.806e-03
   28      28.000s     3.461e-02     2.707e-02   -7.542e-03
   29      29.000s     3.498e-02     2.534e-02   -9.633e-03
   30      30.000s     3.616e-02     2.389e-02   -1.227e-02

============================================================

