SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/330/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     2.045e-02  
T     =       6.351s    13150487395216.027s  

RSS   =    1.928e-02
SD    =    2.535e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.069e+00    6.863e-02
    2       2.000s     9.132e-01     9.159e-01    2.718e-03
    3       3.000s     8.242e-01     7.855e-01   -3.875e-02
    4       4.000s     7.279e-01     6.740e-01   -5.390e-02
    5       5.000s     6.265e-01     5.788e-01   -4.768e-02
    6       6.000s     5.276e-01     4.974e-01   -3.011e-02
    7       7.000s     4.385e-01     4.280e-01   -1.054e-02
    8       8.000s     3.631e-01     3.686e-01    5.528e-03
    9       9.000s     3.014e-01     3.179e-01    1.648e-02
   10      10.000s     2.515e-01     2.745e-01    2.306e-02
   11      11.000s     2.111e-01     2.375e-01    2.647e-02
   12      12.000s     1.786e-01     2.059e-01    2.728e-02
   13      13.000s     1.529e-01     1.789e-01    2.594e-02
   14      14.000s     1.324e-01     1.558e-01    2.341e-02
   15      15.000s     1.155e-01     1.361e-01    2.056e-02
   16      16.000s     1.017e-01     1.192e-01    1.753e-02
   17      17.000s     9.068e-02     1.048e-01    1.416e-02
   18      18.000s     8.179e-02     9.254e-02    1.076e-02
   19      19.000s     7.428e-02     8.204e-02    7.762e-03
   20      20.000s     6.807e-02     7.307e-02    4.995e-03
   21      21.000s     6.333e-02     6.540e-02    2.068e-03
   22      22.000s     5.967e-02     5.885e-02   -8.240e-04
   23      23.000s     5.649e-02     5.326e-02   -3.230e-03
   24      24.000s     5.383e-02     4.848e-02   -5.356e-03
   25      25.000s     5.236e-02     4.439e-02   -7.968e-03
   26      26.000s     5.237e-02     4.090e-02   -1.147e-02
   27      27.000s     5.351e-02     3.792e-02   -1.559e-02
   28      28.000s     5.529e-02     3.538e-02   -1.991e-02
   29      29.000s     5.732e-02     3.320e-02   -2.412e-02
   30      30.000s     5.924e-02     3.134e-02   -2.790e-02

============================================================

