SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/250/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.276e+00     2.224e-02  
T     =       4.704s    197153597584712.531s  

RSS   =    1.019e-02
SD    =    1.843e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.054e+00    5.394e-02
    2       2.000s     8.796e-01     8.564e-01   -2.327e-02
    3       3.000s     7.466e-01     6.966e-01   -5.001e-02
    4       4.000s     6.074e-01     5.675e-01   -3.992e-02
    5       5.000s     4.757e-01     4.630e-01   -1.269e-02
    6       6.000s     3.678e-01     3.786e-01    1.077e-02
    7       7.000s     2.888e-01     3.104e-01    2.152e-02
    8       8.000s     2.317e-01     2.552e-01    2.348e-02
    9       9.000s     1.885e-01     2.106e-01    2.210e-02
   10      10.000s     1.562e-01     1.745e-01    1.832e-02
   11      11.000s     1.328e-01     1.453e-01    1.257e-02
   12      12.000s     1.143e-01     1.218e-01    7.453e-03
   13      13.000s     9.827e-02     1.027e-01    4.434e-03
   14      14.000s     8.509e-02     8.729e-02    2.204e-03
   15      15.000s     7.495e-02     7.484e-02   -1.128e-04
   16      16.000s     6.616e-02     6.476e-02   -1.393e-03
   17      17.000s     5.784e-02     5.662e-02   -1.224e-03
   18      18.000s     5.115e-02     5.003e-02   -1.117e-03
   19      19.000s     4.655e-02     4.471e-02   -1.838e-03
   20      20.000s     4.257e-02     4.041e-02   -2.164e-03
   21      21.000s     3.834e-02     3.693e-02   -1.410e-03
   22      22.000s     3.497e-02     3.412e-02   -8.505e-04
   23      23.000s     3.332e-02     3.184e-02   -1.478e-03
   24      24.000s     3.245e-02     3.000e-02   -2.445e-03
   25      25.000s     3.139e-02     2.852e-02   -2.878e-03
   26      26.000s     3.074e-02     2.731e-02   -3.421e-03
   27      27.000s     3.121e-02     2.634e-02   -4.865e-03
   28      28.000s     3.234e-02     2.556e-02   -6.786e-03
   29      29.000s     3.348e-02     2.492e-02   -8.560e-03
   30      30.000s     3.476e-02     2.441e-02   -1.036e-02

============================================================

