SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/274/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.182e+00     2.170e-02  
T     =       6.449s    213818818568207.344s  

RSS   =    5.596e-03
SD    =    1.366e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.358e-02
    2       2.000s     8.860e-01     8.882e-01    2.219e-03
    3       3.000s     7.786e-01     7.638e-01   -1.479e-02
    4       4.000s     6.804e-01     6.572e-01   -2.323e-02
    5       5.000s     5.899e-01     5.659e-01   -2.402e-02
    6       6.000s     5.070e-01     4.877e-01   -1.927e-02
    7       7.000s     4.328e-01     4.208e-01   -1.197e-02
    8       8.000s     3.676e-01     3.635e-01   -4.094e-03
    9       9.000s     3.110e-01     3.144e-01    3.333e-03
   10      10.000s     2.629e-01     2.723e-01    9.466e-03
   11      11.000s     2.226e-01     2.363e-01    1.377e-02
   12      12.000s     1.892e-01     2.055e-01    1.630e-02
   13      13.000s     1.619e-01     1.791e-01    1.724e-02
   14      14.000s     1.399e-01     1.565e-01    1.660e-02
   15      15.000s     1.225e-01     1.371e-01    1.467e-02
   16      16.000s     1.083e-01     1.205e-01    1.224e-02
   17      17.000s     9.636e-02     1.063e-01    9.984e-03
   18      18.000s     8.621e-02     9.419e-02    7.984e-03
   19      19.000s     7.783e-02     8.378e-02    5.950e-03
   20      20.000s     7.104e-02     7.486e-02    3.821e-03
   21      21.000s     6.542e-02     6.722e-02    1.806e-03
   22      22.000s     6.063e-02     6.068e-02    4.982e-05
   23      23.000s     5.662e-02     5.508e-02   -1.532e-03
   24      24.000s     5.343e-02     5.029e-02   -3.144e-03
   25      25.000s     5.115e-02     4.618e-02   -4.969e-03
   26      26.000s     4.974e-02     4.266e-02   -7.072e-03
   27      27.000s     4.908e-02     3.965e-02   -9.430e-03
   28      28.000s     4.913e-02     3.707e-02   -1.205e-02
   29      29.000s     4.991e-02     3.486e-02   -1.504e-02
   30      30.000s     5.138e-02     3.297e-02   -1.840e-02

============================================================

