SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/73/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     3.164e-02  
T     =       5.144s    215268172633540.812s  

RSS   =    5.249e-03
SD    =    1.323e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.150e-02
    2       2.000s     8.841e-01     8.631e-01   -2.104e-02
    3       3.000s     7.532e-01     7.162e-01   -3.704e-02
    4       4.000s     6.204e-01     5.953e-01   -2.510e-02
    5       5.000s     5.019e-01     4.957e-01   -6.152e-03
    6       6.000s     4.062e-01     4.137e-01    7.484e-03
    7       7.000s     3.320e-01     3.462e-01    1.425e-02
    8       8.000s     2.742e-01     2.906e-01    1.641e-02
    9       9.000s     2.298e-01     2.449e-01    1.509e-02
   10      10.000s     1.959e-01     2.072e-01    1.130e-02
   11      11.000s     1.691e-01     1.762e-01    7.141e-03
   12      12.000s     1.465e-01     1.507e-01    4.176e-03
   13      13.000s     1.275e-01     1.296e-01    2.132e-03
   14      14.000s     1.120e-01     1.123e-01    3.321e-04
   15      15.000s     9.914e-02     9.807e-02   -1.074e-03
   16      16.000s     8.818e-02     8.633e-02   -1.843e-03
   17      17.000s     7.894e-02     7.667e-02   -2.267e-03
   18      18.000s     7.122e-02     6.872e-02   -2.505e-03
   19      19.000s     6.446e-02     6.217e-02   -2.296e-03
   20      20.000s     5.851e-02     5.677e-02   -1.740e-03
   21      21.000s     5.373e-02     5.233e-02   -1.396e-03
   22      22.000s     5.000e-02     4.868e-02   -1.320e-03
   23      23.000s     4.663e-02     4.567e-02   -9.596e-04
   24      24.000s     4.347e-02     4.319e-02   -2.785e-04
   25      25.000s     4.119e-02     4.115e-02   -4.088e-05
   26      26.000s     4.013e-02     3.947e-02   -6.613e-04
   27      27.000s     3.976e-02     3.809e-02   -1.673e-03
   28      28.000s     3.962e-02     3.695e-02   -2.673e-03
   29      29.000s     3.996e-02     3.601e-02   -3.954e-03
   30      30.000s     4.104e-02     3.524e-02   -5.803e-03

============================================================

