SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/203/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.254e+00     3.530e-02  
T     =       4.455s    166026888679145.938s  

RSS   =    5.285e-03
SD    =    1.327e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.742e-02
    2       2.000s     8.645e-01     8.359e-01   -2.858e-02
    3       3.000s     7.110e-01     6.750e-01   -3.603e-02
    4       4.000s     5.642e-01     5.464e-01   -1.780e-02
    5       5.000s     4.402e-01     4.436e-01    3.371e-03
    6       6.000s     3.449e-01     3.615e-01    1.666e-02
    7       7.000s     2.754e-01     2.959e-01    2.050e-02
    8       8.000s     2.255e-01     2.435e-01    1.799e-02
    9       9.000s     1.889e-01     2.017e-01    1.276e-02
   10      10.000s     1.612e-01     1.682e-01    7.012e-03
   11      11.000s     1.397e-01     1.415e-01    1.758e-03
   12      12.000s     1.225e-01     1.201e-01   -2.337e-03
   13      13.000s     1.079e-01     1.031e-01   -4.836e-03
   14      14.000s     9.535e-02     8.946e-02   -5.890e-03
   15      15.000s     8.464e-02     7.857e-02   -6.068e-03
   16      16.000s     7.562e-02     6.987e-02   -5.756e-03
   17      17.000s     6.794e-02     6.292e-02   -5.020e-03
   18      18.000s     6.137e-02     5.737e-02   -4.004e-03
   19      19.000s     5.596e-02     5.293e-02   -3.030e-03
   20      20.000s     5.161e-02     4.939e-02   -2.225e-03
   21      21.000s     4.796e-02     4.655e-02   -1.401e-03
   22      22.000s     4.472e-02     4.429e-02   -4.305e-04
   23      23.000s     4.197e-02     4.248e-02    5.113e-04
   24      24.000s     3.984e-02     4.104e-02    1.201e-03
   25      25.000s     3.827e-02     3.989e-02    1.618e-03
   26      26.000s     3.717e-02     3.896e-02    1.795e-03
   27      27.000s     3.660e-02     3.823e-02    1.625e-03
   28      28.000s     3.666e-02     3.764e-02    9.806e-04
   29      29.000s     3.730e-02     3.717e-02   -1.266e-04
   30      30.000s     3.845e-02     3.679e-02   -1.652e-03

============================================================

