SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/90/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.222e+00     2.641e-02  
T     =       5.074s    429478659714635.688s  

RSS   =    2.588e-03
SD    =    9.289e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    2.986e-02
    2       2.000s     8.647e-01     8.504e-01   -1.438e-02
    3       3.000s     7.259e-01     7.030e-01   -2.297e-02
    4       4.000s     5.991e-01     5.819e-01   -1.720e-02
    5       5.000s     4.903e-01     4.826e-01   -7.707e-03
    6       6.000s     4.003e-01     4.010e-01    6.623e-04
    7       7.000s     3.279e-01     3.340e-01    6.046e-03
    8       8.000s     2.703e-01     2.790e-01    8.651e-03
    9       9.000s     2.243e-01     2.338e-01    9.463e-03
   10      10.000s     1.876e-01     1.967e-01    9.069e-03
   11      11.000s     1.584e-01     1.662e-01    7.804e-03
   12      12.000s     1.350e-01     1.412e-01    6.240e-03
   13      13.000s     1.158e-01     1.207e-01    4.871e-03
   14      14.000s     1.001e-01     1.038e-01    3.696e-03
   15      15.000s     8.739e-02     8.997e-02    2.578e-03
   16      16.000s     7.697e-02     7.860e-02    1.633e-03
   17      17.000s     6.830e-02     6.927e-02    9.702e-04
   18      18.000s     6.116e-02     6.160e-02    4.360e-04
   19      19.000s     5.537e-02     5.531e-02   -6.522e-05
   20      20.000s     5.048e-02     5.014e-02   -3.392e-04
   21      21.000s     4.618e-02     4.589e-02   -2.894e-04
   22      22.000s     4.263e-02     4.241e-02   -2.169e-04
   23      23.000s     3.999e-02     3.955e-02   -4.418e-04
   24      24.000s     3.810e-02     3.720e-02   -8.977e-04
   25      25.000s     3.665e-02     3.527e-02   -1.380e-03
   26      26.000s     3.567e-02     3.369e-02   -1.981e-03
   27      27.000s     3.541e-02     3.239e-02   -3.021e-03
   28      28.000s     3.600e-02     3.132e-02   -4.682e-03
   29      29.000s     3.735e-02     3.044e-02   -6.909e-03
   30      30.000s     3.922e-02     2.972e-02   -9.503e-03

============================================================

